#{"t_start": 1641507745.9739182, "env_id": null}
r,l,t
32.361352,1001,26105.088063
24.325184,1001,26124.244993
19.810378,589,26135.386735
24.534894,808,26150.198361
7.419615,218,26154.85826
5.417319,174,26158.87973
15.809239,761,26173.033505
33.238139,1001,26191.998444
12.383978,421,26200.055907
20.343107,773,26214.543247
28.600608,1001,26233.208099
6.914484,205,26237.312253
14.138978,1001,26255.869159
22.14862,800,26270.622942
11.65854,389,26278.65335
33.653383,1001,26297.175904
21.199716,687,26309.890455
16.667239,958,26327.704362
4.876852,197,26331.699972
21.491243,928,26349.043969
26.788395,1001,26367.228317
31.667661,1001,26385.564406
18.107213,528,26395.448191
2.797913,219,26399.940544
7.46945,768,26414.02235
7.374059,894,26430.592671
8.926861,262,26436.103654
15.977771,515,26445.718299
7.947817,237,26450.40664
8.751254,427,26458.672314
12.716528,325,26465.38403
34.184871,1001,26483.269622
18.974563,451,26491.90489
27.513264,1001,26510.315978
19.247581,633,26522.542516
4.720384,461,26531.259199
4.112548,154,26534.46924
29.636308,1001,26553.261343
20.045953,1001,26571.900613
6.917832,302,26577.671696
11.18321,455,26586.471789
11.869612,626,26598.295098
10.817771,382,26605.582751
12.343599,1001,26623.73385
22.724881,800,26638.449158
36.092085,1001,26657.298894
9.598381,293,26663.865479
12.636442,319,26671.008672
12.749084,338,26677.647982
11.007608,396,26685.054276
14.514434,426,26693.41458
31.429485,1001,26711.920701
11.939605,411,26719.798511
13.230067,634,26731.36438
16.716683,405,26739.466509
9.290849,240,26744.115225
19.934548,622,26755.521289
16.700431,756,26769.973061
16.628163,400,26777.835823
8.950416,325,26783.970483
3.405577,127,26786.73772
21.474297,1001,26805.598069
32.489694,1001,26823.768911
7.665326,221,26828.242306
6.113087,185,26832.285721
25.800741,1001,26851.158282
8.50567,391,26858.919403
35.163215,1001,26877.099131
23.133612,1001,26895.838592
2.059385,105,26898.360606
5.805242,406,26906.270139
8.369279,317,26912.856726
12.340116,504,26922.367425
13.557345,536,26932.806273
13.735347,462,26941.446428
15.144306,558,26951.837466
33.87926,1001,26970.178359
14.366559,590,26981.307599
10.392924,336,26988.011394
5.5329,432,26996.44033
0.033994,7,26997.174162
4.755593,202,27001.28527
10.041122,293,27007.195404
18.825605,845,27022.536603
0.071204,1,27023.115031
4.207503,157,27026.270927
12.462722,414,27033.901561
19.694549,1001,27052.043628
10.231381,268,27057.229069
36.620421,1001,27076.114
5.280141,321,27082.884424
22.172978,1001,27101.281317
6.777356,316,27107.464393
38.103171,1001,27126.202501
29.248425,1001,27144.624974
2.893557,124,27147.405927
2.883963,131,27150.512797
10.905481,1001,27169.661545
3.873756,205,27173.826237
5.997593,223,27178.589878
34.108996,1001,27196.815266
32.376846,1001,27215.860413
16.218899,483,27224.801594
9.621043,1001,27243.19895
18.191872,672,27255.844778
18.640357,577,27266.412963
14.710623,554,27276.693867
34.610115,1001,27295.31235
7.656125,640,27307.610021
5.528785,179,27311.23872
10.130927,1001,27329.69198
30.831612,1001,27348.303219
14.384649,426,27356.443368
12.331688,483,27365.593332
13.444013,364,27372.587197
6.071914,188,27376.465842
8.516916,961,27394.731731
4.088725,173,27398.329438
12.806255,329,27404.640953
5.768605,305,27410.995075
3.373556,312,27417.260895
4.5014,459,27426.019906
27.364629,1001,27444.996233
33.278652,1001,27463.707862
18.06229,631,27475.587091
5.832571,172,27479.042358
34.778528,1001,27497.257357
33.941503,1001,27515.73168
12.099163,474,27524.920402
28.238479,1001,27543.052227
6.410415,211,27547.701553
3.508276,146,27550.827354
7.996573,263,27556.083097
27.90116,1001,27574.893651
10.271752,1001,27593.814092
4.411433,429,27602.141714
8.711636,862,27618.131004
6.439438,351,27624.919589
19.76573,1001,27643.704802
9.005778,472,27652.957076
4.268837,198,27657.251325
5.15172,262,27662.454708
11.102843,617,27674.304185
-0.539752,20,27675.339991
2.036379,204,27679.832191
38.031294,1001,27698.350923
2.605143,279,27704.028767
38.124443,1001,27722.137344
22.463086,1001,27740.784145
4.653711,222,27745.223532
12.600649,1001,27764.208274
32.944966,1001,27782.709305
34.421343,1001,27801.270601
6.441977,190,27805.310608
26.752795,1001,27824.086555
34.818999,1001,27842.98146
3.085198,139,27846.092434
26.696498,1001,27864.558276
5.268768,169,27868.034505
27.3697,1001,27887.028079
27.184417,1001,27905.437629
31.567294,1001,27924.130106
6.10236,259,27929.260951
25.343195,1001,27947.787264
37.45159,1001,27966.179337
7.71476,221,27970.571071
38.611052,1001,27990.054612
37.288946,1001,28008.688793
0.098051,1,28009.221738
33.15476,1001,28027.663335
15.465608,472,28036.773778
2.985275,121,28039.727188
14.243352,369,28047.202598
34.052984,1001,28065.12326
29.001242,925,28082.390742
13.441874,363,28089.3936
26.059228,993,28107.856349
4.111331,166,28111.408403
36.588434,1001,28130.08365
8.7372,717,28143.546368
2.514879,118,28146.355586
27.613603,647,28158.326692
15.597149,385,28165.769254
30.911464,1001,28184.216385
9.509103,276,28189.747281
34.391517,1001,28208.222393
31.822143,1001,28227.069953
6.412632,227,28231.970726
33.741269,1001,28250.359392
37.821509,1001,28269.170713
1.496233,100,28271.573498
4.227905,202,28275.758388
3.229563,140,28279.079198
39.302877,1001,28297.673183
14.066844,363,28304.824265
15.738434,1001,28323.23692
5.977576,250,28328.319307
10.000168,1001,28348.011075
27.951836,854,28364.31758
35.420234,1001,28382.925766
17.504522,536,28393.44849
27.409436,1001,28411.500147
5.68512,174,28415.130653
6.261292,228,28419.834847
23.312142,1001,28438.329434
2.847679,318,28444.725114
14.680583,1001,28463.463942
15.891549,1001,28482.232308
13.837949,470,28491.16404
2.260909,173,28494.607133
24.583824,594,28505.936935
31.223156,1001,28524.59998
32.729495,1001,28543.543975
37.539657,1001,28562.259948
3.35401,175,28565.952215
11.067764,1001,28584.369618
0.051578,48,28586.210699
28.642941,1001,28604.750091
6.055466,337,28611.186649
11.617671,457,28620.140164
27.03332,1001,28639.275053
37.283014,1001,28657.594476
-0.238111,1,28658.147877
7.621752,318,28664.650912
4.754941,382,28671.9788
10.703104,511,28681.518553
32.920995,1001,28700.197781
34.139294,1001,28718.756127
2.607743,114,28721.277298
39.36504,1001,28739.581683
3.318319,311,28745.582992
4.899174,193,28749.525975
15.901883,464,28758.306084
15.344757,646,28770.726515
8.282428,225,28775.30421
3.696177,185,28779.154073
32.7746,1001,28797.972087
30.7904,1001,28816.855194
10.001719,374,28824.059198
2.455362,154,28827.35884
32.54735,1001,28845.525841
31.13868,1001,28863.711722
29.294459,1001,28882.286175
35.782763,1001,28901.087145
6.978712,228,28905.77819
12.276046,357,28912.869401
1.07303,77,28914.827365
34.467314,835,28930.071494
13.596896,329,28936.553279
24.961823,1001,28955.155725
3.233898,128,28958.058001
5.117231,270,28963.491949
36.06766,1001,28981.549381
2.239636,105,28984.009092
28.359912,1001,29003.103734
26.308738,1001,29021.668044
7.283642,209,29025.770906
15.926558,427,29033.930142
4.386548,176,29037.55404
10.175682,1001,29056.710318
18.495352,1001,29075.79544
3.949337,193,29079.768506
8.037954,385,29087.147941
2.116944,134,29090.105036
1.716166,99,29092.306089
9.356439,255,29097.448
5.963424,237,29102.742929
3.411119,122,29105.532637
37.317908,1001,29124.042519
2.073806,102,29126.356628
16.58777,452,29135.03093
13.660559,1001,29154.259796
3.230253,135,29157.325761
35.205213,1001,29175.611366
34.614401,1001,29194.164511
17.017398,392,29201.628182
21.865156,1001,29220.521474
21.286241,1001,29239.577319
7.530329,217,29244.005872
6.160382,195,29247.907386
31.537921,1001,29266.625356
28.103095,1001,29284.848857
7.359532,426,29292.994998
10.761562,1001,29311.221522
33.826607,1001,29329.852575
25.740963,1001,29348.32078
8.083908,224,29353.161873
2.825381,121,29355.854561
4.342663,161,29359.118698
6.139365,338,29365.554743
25.111419,1001,29384.141544
9.243679,277,29389.514907
28.870545,1001,29407.994637
7.66848,411,29415.883033
3.125822,283,29421.636266
35.176155,903,29438.185216
32.200045,1001,29457.262775
36.821703,1001,29475.793873
13.672948,385,29483.399649
38.561472,1001,29501.947383
2.276163,154,29505.307115
30.1086,1001,29524.46518
33.774495,1001,29542.945527
34.89698,1001,29561.724385
3.22198,146,29564.765642
3.968458,146,29567.778569
29.922275,855,29583.34738
33.184661,1001,29602.043584
4.563192,171,29605.75133
8.290693,1001,29624.582334
33.272572,1001,29643.080248
5.513447,576,29653.515147
6.12246,269,29658.65209
10.08854,301,29664.453105
33.33493,1001,29683.205573
4.837069,178,29686.872559
15.876281,381,29694.285942
3.410269,265,29699.866783
33.222424,1001,29718.371431
10.336418,377,29725.88844
1.721197,93,29728.195767
23.319847,644,29740.252085
11.812825,1001,29759.045579
33.973434,1001,29777.661959
19.158056,482,29786.619224
26.014602,842,29802.491766
3.16149,203,29806.750255
25.136311,662,29818.976423
31.057668,767,29833.891516
31.253414,1001,29852.126937
16.840213,658,29864.758998
9.558213,310,29870.81726
9.276456,1001,29889.219834
42.667483,1001,29907.689697
13.678695,395,29915.257727
12.057653,486,29924.300183
32.890391,1001,29942.655036
40.451118,1001,29961.895754
31.878387,1001,29980.716338
1.688752,119,29983.480155
40.866592,1001,30002.06997
4.457025,187,30006.108084
18.046188,592,30017.375886
14.943422,401,30025.152948
6.858222,331,30031.808049
45.090429,1001,30050.089219
34.60954,1001,30068.679824
3.87579,159,30072.004918
10.930873,485,30081.299646
10.287517,1001,30100.20018
40.629864,1001,30118.346605
34.058233,1001,30137.32879
9.72485,313,30143.339308
34.729627,1001,30162.50431
38.911486,1001,30181.179987
42.465921,1001,30199.511838
40.287237,1001,30217.891388
6.079714,187,30222.188497
9.918782,253,30227.147084
10.899959,1001,30245.339713
21.643752,935,30262.306493
0.101921,1,30262.848351
38.330139,1001,30281.687507
34.625196,1001,30299.942126
12.631155,384,30307.807908
37.172477,1001,30326.089121
6.195363,254,30331.276314
7.016912,228,30336.178443
15.579207,1001,30354.498181
8.119407,1001,30373.546374
32.278235,1001,30392.047205
7.755935,235,30396.660128
7.132982,216,30401.167767
3.400273,170,30404.671709
2.982923,305,30410.757343
41.053909,1001,30428.924748
14.797737,477,30438.409872
27.127597,903,30455.138995
25.457207,1001,30473.862235
1.866401,149,30477.121084
26.604903,1001,30495.699873
7.354521,461,30505.168519
0.088768,1,30505.766587
37.54226,1001,30524.343093
5.438787,265,30529.424916
43.324518,1001,30547.589725
39.238845,1001,30566.117585
2.543361,123,30569.034521
22.863788,1001,30587.770136
4.451456,159,30591.128169
38.312058,1001,30609.253355
34.003419,1001,30627.535941
2.085839,110,30629.956545
18.27951,1001,30648.538859
39.710231,1001,30666.419893
7.334512,387,30673.926377
3.357359,356,30680.877091
3.58162,120,30683.519377
37.817843,1001,30702.217444
2.981853,118,30704.973992
26.759315,676,30717.463908
11.723867,1001,30736.510116
15.081368,1001,30755.267769
34.193417,1001,30774.274303
9.35356,1001,30792.919773
2.013825,98,30795.229862
37.831119,1001,30814.141821
40.399388,1001,30832.576568
30.799107,1001,30850.702414
0.068414,1,30851.471303
2.982897,121,30854.363425
17.45664,709,30867.841855
3.367314,159,30871.274103
11.297335,288,30876.726154
16.095178,695,30889.999217
30.272219,760,30904.43103
5.305893,194,30908.237481
5.423232,175,30911.755936
19.84306,491,30921.002906
15.860619,534,30931.348835
32.267223,1001,30949.815286
28.179174,1001,30968.340158
5.143976,206,30972.524991
12.947804,395,30980.212873
37.776221,1001,30999.040457
14.600401,423,31007.105753
6.495876,202,31011.371381
35.603742,1001,31030.420825
8.921253,262,31035.973992
2.349893,164,31039.751102
35.135566,1001,31057.941151
38.220159,1001,31075.77265
10.44954,304,31081.680691
34.485907,1001,31100.17874
12.42464,481,31109.765818
34.798286,1001,31128.324319
12.158911,401,31135.870611
13.341331,323,31142.008016
39.723963,1001,31160.554212
9.377548,324,31166.866829
3.713713,150,31170.149766
33.589178,901,31187.412681
1.85928,101,31189.763618
2.963214,118,31192.42019
37.37007,1001,31211.147309
7.821924,280,31216.625993
43.294786,1001,31234.853168
6.271482,224,31239.622977
13.731745,422,31247.708042
3.269704,157,31251.038493
9.008975,362,31258.258161
10.935673,433,31266.531215
3.1029,142,31269.609325
1.95131,122,31272.333215
4.782818,185,31276.094375
28.797115,1001,31294.880497
37.708773,1001,31313.471979
22.595225,825,31328.506441
5.154325,269,31333.855399
17.032485,451,31342.630585
10.554095,320,31348.612467
37.63484,1001,31366.908243
36.022306,1001,31384.950495
6.70227,291,31391.030305
9.614495,354,31397.816405
9.577535,268,31403.230707
32.917858,946,31420.975906
40.715352,1001,31439.951175
42.729165,1001,31458.431991
15.717343,488,31467.731841
4.424595,152,31470.89713
3.133665,130,31473.731985
0.087195,1,31474.329052
33.437791,1001,31493.198994
5.454054,164,31496.783571
37.694238,1001,31514.456861
21.488897,511,31524.48478
39.312824,1001,31543.251768
38.220969,1001,31561.699026
34.098927,1001,31580.273973
15.159444,1001,31599.238833
18.257397,1001,31617.982535
29.187184,1001,31637.473297
34.025012,1001,31656.378879
5.465875,184,31660.123437
7.643397,227,31664.776806
2.815734,122,31667.472744
37.941685,1001,31685.989387
2.956352,131,31689.042005
32.677122,1001,31707.913204
1.449088,108,31710.415599
30.062536,1001,31729.46943
37.571589,1001,31747.488786
10.160596,295,31753.314015
42.263807,1001,31771.330225
30.415529,788,31785.978286
7.550391,246,31790.901852
27.142909,1001,31809.484878
12.518647,412,31817.23992
14.468101,418,31825.164786
36.013659,850,31840.783696
10.271231,289,31846.359521
1.520668,118,31848.956748
32.863902,1001,31867.785907
36.649312,1001,31886.648844
37.783779,1001,31905.005437
2.025906,97,31907.28075
37.965519,1001,31926.129157
10.597771,277,31931.565752
15.655757,396,31939.167848
41.590304,1001,31958.138246
0.101073,1,31958.714448
7.592189,280,31964.237923
9.541442,255,31969.49643
38.599273,1001,31987.872309
6.076349,202,31992.052686
41.165958,1001,32010.785347
2.582742,130,32013.708824
36.476086,1001,32032.389639
38.502084,1001,32051.016742
38.369721,992,32069.098392
20.360059,609,32080.706282
3.13105,125,32083.507972
39.242225,1001,32101.873582
8.948692,286,32107.673789
6.933948,214,32112.167078
17.022433,1001,32131.030378
2.325646,240,32135.859252
33.40447,1001,32154.216123
8.631466,246,32159.359887
34.988589,915,32176.303361
1.693085,91,32178.43708
17.110179,391,32186.030768
40.601197,1001,32204.62187
2.840079,128,32207.688122
39.439957,1001,32225.961302
17.136826,692,32239.727462
9.017322,243,32244.603986
43.562988,1001,32262.666915
35.197238,1001,32280.931169
3.856947,168,32284.832899
1.801016,144,32287.972905
1.718239,101,32290.26133
13.212846,1001,32309.482059
38.051303,1001,32327.859855
6.455781,230,32332.375682
1.98903,94,32334.526658
25.394966,656,32347.259525
33.361697,1001,32365.47447
10.478374,261,32370.910015
36.861642,1001,32389.497755
24.507942,904,32406.207421
6.769987,205,32410.4921
45.156128,1001,32428.789929
12.820582,1001,32447.75958
6.293591,199,32451.810483
4.899335,173,32455.406114
6.090707,220,32459.96479
3.846925,341,32466.572098
26.632998,635,32478.568098
7.972697,807,32493.725125
11.051851,1001,32512.289568
13.260348,1001,32531.13757
3.477159,151,32534.315722
29.997996,1001,32552.844202
6.657025,267,32558.076423
16.680912,442,32566.387425
5.136655,191,32570.217293
10.298489,253,32575.226373
1.704706,96,32577.420324
39.771948,1001,32595.969153
8.079797,324,32602.434406
10.422212,304,32608.707141
10.642541,280,32614.302509
0.08337,1,32614.886623
4.444087,157,32618.284409
17.069627,1001,32636.925384
6.93599,188,32640.927548
39.105081,1001,32659.624758
4.996183,164,32663.078804
17.621242,420,32671.088332
13.06242,325,32677.243754
41.469998,1001,32695.841977
31.573762,1001,32714.163232
3.106957,130,32716.982175
35.324178,1001,32736.295874
40.639841,1001,32754.649961
33.665656,843,32770.206178
31.626117,824,32785.779558
3.482975,134,32788.827925
9.119165,242,32793.641775
40.9197,1001,32812.191455
16.549734,575,32823.453444
16.580308,419,32831.753088
27.360608,1001,32850.902828
32.912686,1001,32869.130275
35.642831,1001,32887.815645
38.190337,1001,32906.116715
34.681681,853,32921.675563
38.780221,1001,32940.299005
5.09143,253,32945.292086
5.28707,506,32954.681937
11.710084,1001,32973.795504
10.269564,312,32980.050241
26.624865,796,32995.195869
2.852394,269,33000.591191
2.429446,195,33004.608376
22.293619,726,33018.300956
38.572837,1001,33036.918326
11.971883,1001,33055.661304
42.691631,1001,33074.448058
17.45191,435,33082.537974
1.911764,97,33084.671404
37.71167,1001,33103.132615
3.926138,141,33106.085277
15.482367,424,33113.908285
8.806338,275,33119.326553
7.877091,238,33124.02492
6.989488,231,33128.690008
7.014562,206,33132.943301
2.75804,158,33136.589628
36.461195,914,33153.284256
30.184762,1001,33172.463604
10.617107,306,33178.468558
21.123313,518,33188.398665
23.950408,532,33198.375668
4.420199,151,33201.583288
37.491658,1001,33219.891965
36.918919,1001,33238.390005
37.296156,1001,33256.529628
13.299742,325,33262.961922
16.670691,1001,33281.727392
42.26796,1001,33300.822317
9.500227,1001,33319.671832
13.871061,419,33327.836028
5.196276,448,33336.460535
42.180143,1001,33354.993013
5.975933,203,33359.132417
8.443702,221,33363.572245
12.537598,583,33374.738684
31.864027,1001,33393.152949
44.014143,1001,33411.822522
5.705916,183,33415.569276
31.302888,1001,33434.341038
4.875287,175,33437.915891
14.389797,344,33444.490429
6.06602,248,33449.402211
10.529796,319,33455.898758
3.762583,313,33461.972044
38.114411,1001,33480.492815
37.876422,1001,33498.868466
7.86421,209,33503.173197
9.240173,308,33509.408237
5.623694,338,33515.981871
4.723319,215,33520.247492
8.708078,274,33525.558472
5.662153,176,33529.208815
8.80526,1001,33547.80318
17.836922,1001,33566.468375
10.58705,309,33572.310414
29.498874,1001,33590.96624
6.275655,205,33595.081461
5.95954,182,33598.694176
35.928851,1001,33617.410535
38.546567,938,33634.45758
10.077914,300,33640.313239
9.703629,902,33657.529233
7.082598,193,33661.766765
36.700869,1001,33680.215074
2.3803,183,33684.281125
16.399748,734,33697.931972
10.135561,579,33708.730176
7.983617,227,33713.664664
11.947314,390,33721.141533
33.298346,1001,33739.624637
2.609129,111,33742.167777
5.756554,182,33745.871162
10.92667,293,33751.59435
7.60302,443,33760.08691
15.914558,441,33768.619704
2.995865,125,33771.250952
12.772813,327,33777.260509
4.377612,168,33780.776228
36.879501,1001,33799.653325
41.278007,1001,33818.282519
14.839416,1001,33836.666082
4.800052,163,33840.194249
16.319566,417,33848.583675
2.854265,194,33852.628843
27.062088,730,33866.042162
2.670112,108,33868.465055
6.83101,345,33875.611956
4.290118,423,33883.69818
7.560441,221,33888.093747
34.857507,1001,33906.641462
13.110649,344,33913.685568
6.357501,271,33919.037352
11.032458,311,33925.592068
43.285652,1001,33944.109418
5.161692,185,33948.015214
19.708601,517,33957.581533
21.530596,1001,33976.182072
8.25818,234,33980.81658
9.975671,1001,33999.774062
7.079383,203,34003.968579
34.07407,1001,34022.168832
10.531108,260,34027.657245
5.346726,163,34031.127286
10.247016,274,34037.026293
14.220123,455,34045.616439
39.431768,1001,34064.07366
38.609694,1001,34082.679415
20.52715,1001,34101.238097
37.266022,1001,34119.834604
3.576609,183,34124.124315
35.726344,849,34140.221993
8.680639,446,34148.465003
43.55365,1001,34167.202609
19.790849,494,34176.837528
10.898177,443,34185.4165
41.281657,1001,34203.935172
29.834306,675,34216.778307
4.272192,204,34221.137371
0.082487,1,34221.740694
2.439554,99,34224.165984
17.426416,1001,34242.479937
4.778815,175,34246.260126
8.004069,216,34250.638083
42.061454,1001,34269.313461
36.040441,1001,34287.819995
1.603573,88,34289.897979
4.822516,226,34294.289203
41.151608,1001,34312.661664
7.062783,194,34316.43949
9.063327,243,34321.46303
37.458164,1001,34340.009426
35.541952,1001,34358.003931
4.455826,185,34361.832711
14.804244,374,34369.053157
18.741464,1001,34387.874326
43.239215,1001,34405.807862
3.17832,126,34408.532581
5.331742,170,34412.316375
31.818612,1001,34430.676996
39.927268,1001,34449.084921
39.044518,1001,34467.718081
40.308633,1001,34486.080312
38.668593,1001,34504.068733
34.948019,947,34521.662079
33.484883,1001,34540.442776
12.903755,332,34546.937038
36.643007,1001,34565.339361
7.162539,257,34570.662748
41.963004,1001,34588.81564
4.642868,183,34592.913349
38.238429,1001,34611.300377
11.831691,273,34616.697084
25.813365,653,34628.669171
9.581895,267,34634.188753
44.422634,1001,34652.988903
6.086742,210,34657.309305
6.014426,659,34669.853716
34.334336,1001,34688.298536
39.87538,1001,34707.162635
2.823402,143,34710.261657
3.11884,144,34713.240018
2.92769,253,34718.26664
1.730148,94,34720.557765
3.867984,152,34723.74759
44.264989,1001,34742.032229
16.236104,1001,34760.83102
44.665448,1001,34779.296762
2.807857,127,34782.055763
1.871458,96,34784.293031
22.928672,1001,34803.373824
4.978454,162,34806.747039
28.222728,1001,34825.65078
15.189865,430,34833.857183
20.700076,495,34843.392732
3.231644,161,34846.814958
4.391614,136,34849.672245
20.087613,1001,34868.254043
43.817393,1001,34886.386773
38.236496,1001,34905.101527
5.07733,177,34908.747256
33.770464,1001,34927.205744
37.759977,1001,34945.744044
8.919225,237,34950.57705
4.290204,157,34954.224238
2.646686,121,34956.859888
4.220446,161,34960.40793
8.194717,234,34965.106529
2.504055,129,34967.952807
1.891129,149,34971.188731
1.872745,104,34973.606649
7.610656,244,34978.331873
5.405498,177,34981.89432
4.145654,170,34985.400019
26.881332,1001,35004.157722
5.351558,190,35008.179596
2.67196,152,35011.455756
7.302012,498,35021.383943
4.55918,158,35024.687693
40.164145,1001,35042.89989
11.614829,301,35048.951229
41.746226,1001,35067.251289
4.000405,274,35072.808675
42.873269,1001,35091.288711
11.25158,288,35097.343921
41.925854,1001,35115.909782
9.133225,247,35121.029328
36.464503,1001,35139.230941
19.177481,1001,35157.732713
2.149541,104,35160.104322
9.374153,250,35165.06122
33.675858,1001,35183.739277
47.162735,1001,35202.573054
41.104446,1001,35220.80663
3.747489,215,35225.301052
10.562473,261,35230.473547
34.732413,1001,35249.365283
5.276934,174,35253.521072
25.764941,554,35264.017069
2.398903,113,35266.550158
40.726542,1001,35284.6664
17.418579,477,35293.795555
43.30066,1001,35312.318257
13.372987,1001,35330.78333
11.778584,422,35338.843565
10.310888,351,35345.65815
2.117336,132,35348.60674
5.199746,166,35352.041059
2.505909,110,35354.502709
7.295293,223,35359.417668
22.577138,530,35369.652297
4.467895,146,35372.721804
38.852703,1001,35390.756666
30.00025,1001,35409.394738
40.988801,1001,35427.548362
30.590574,1001,35446.126284
7.044501,610,35457.878693
16.663911,1001,35477.444094
3.499797,357,35484.567991
8.771315,330,35491.282526
43.063541,1001,35509.43366
41.906835,1001,35527.750431
5.763423,171,35531.38004
36.768071,1001,35549.755818
8.354484,338,35556.358841
15.532232,492,35565.508739
39.988166,1001,35583.917283
9.324229,267,35589.19108
1.971376,107,35591.689041
13.070713,402,35599.525191
12.275193,596,35610.880637
45.943703,1001,35630.021945
6.080375,203,35634.211324
33.252421,1001,35653.063319
5.377355,205,35657.32182
9.635935,1001,35676.330256
2.183733,168,35679.989393
3.330273,125,35682.809377
2.299821,129,35685.694972
25.561816,687,35698.483592
47.270364,1001,35716.371948
5.819941,223,35721.137614
8.044352,213,35725.447175
2.845731,123,35728.160094
1.992408,123,35730.903949
17.664798,414,35739.010871
1.244497,70,35740.86604
18.252645,1001,35759.355084
17.63969,516,35769.596569
12.957098,305,35775.516899
9.389558,323,35781.683495
2.571115,120,35784.305544
7.51092,239,35789.371984
4.664806,200,35793.981391
39.65133,1001,35812.5751
4.669844,560,35823.665652
12.359447,374,35830.786628
9.086068,252,35836.107908
8.128187,416,35844.469092
4.609721,244,35849.469343
19.090385,494,35859.00796
14.623272,356,35865.952512
5.520452,159,35869.597491
4.610027,760,35883.913551
43.622028,1001,35902.575337
46.870249,1001,35920.969091
1.873486,102,35923.344123
0.569186,42,35924.781495
12.133342,279,35930.642488
40.204447,1001,35949.099883
40.181127,1001,35967.741974
4.150483,168,35971.318266
2.056949,137,35974.365541
8.971579,824,35989.693316
8.174291,291,35995.415427
24.688981,1001,36014.478966
36.931244,1001,36033.087089
9.845598,1001,36052.543307
1.958495,101,36054.93751
9.114476,257,36059.972563
28.179959,885,36076.329991
32.750247,1001,36095.019462
8.364677,594,36106.574004
2.329414,128,36109.312201
1.732583,106,36111.662302
5.334968,195,36115.649064
10.264091,252,36120.51323
43.29952,1001,36139.042201
3.35599,130,36141.946675
6.104325,212,36146.297247
10.575984,309,36152.278409
11.169211,273,36157.630778
2.558869,145,36160.78264
16.605319,411,36168.832613
24.453464,533,36178.933877
12.88658,307,36184.87777
6.559313,668,36197.614162
34.845913,1001,36215.809872
42.679245,1001,36234.362729
8.200912,254,36239.582838
34.785672,1001,36258.190389
11.957991,490,36267.258316
1.858255,112,36269.932158
34.909585,798,36284.429474
7.377466,209,36288.589835
9.535787,1001,36307.62535
2.983699,148,36310.741917
3.948308,139,36313.722396
2.038115,112,36316.192606
44.715452,1001,36334.802621
12.267212,353,36341.598246
5.794805,176,36345.389728
3.024927,123,36348.324497
39.239702,1001,36366.674985
12.829337,1001,36385.546552
3.259796,166,36389.275323
11.868603,304,36395.162927
6.703444,185,36399.32858
13.636784,349,36406.08761
12.36993,392,36413.711449
7.460966,210,36417.96476
25.799213,708,36431.286627
1.967134,115,36434.15589
48.003001,1001,36452.689225
41.898861,1001,36471.155002
2.195991,155,36474.416152
4.587622,170,36478.162508
36.938045,1001,36496.510068
2.128373,123,36499.358722
1.90628,88,36501.611691
42.284862,1001,36519.954857
29.188392,909,36536.663544
8.051364,377,36543.943908
37.708025,1001,36562.831709
5.871848,172,36566.455371
43.071665,1001,36585.267857
39.712941,1001,36604.308091
36.161664,930,36621.781015
41.185918,1001,36640.497578
8.886626,1001,36659.780796
3.051463,134,36662.763484
5.892172,177,36666.682205
4.7901,160,36670.094273
14.439447,366,36677.31574
40.304836,1001,36696.246623
13.749334,407,36704.161348
13.696212,334,36710.577467
22.190232,577,36721.570299
6.801514,207,36725.711901
1.886913,89,36727.756089
8.939623,299,36733.474827
10.522711,405,36741.188028
9.28971,254,36746.246432
7.963766,249,36751.10077
5.850388,174,36754.753061
4.796703,146,36757.90786
37.959043,1001,36776.618076
18.376861,520,36786.894153
41.820871,1001,36805.495921
3.996901,228,36810.284883
23.779388,613,36822.308279
8.20092,212,36826.700841
1.969245,109,36829.183736
-0.158704,1,36829.798808
40.922722,1001,36848.448815
42.254708,1001,36866.636242
12.469256,357,36873.687708
5.6812,168,36877.129764
3.272975,126,36879.902414
6.494058,364,36886.984133
9.9913,269,36892.337909
4.69334,150,36895.800944
13.531034,384,36903.106247
45.054598,1001,36921.575616
5.4546,183,36925.304319
7.790686,274,36930.708344
10.225697,966,36949.001219
32.966819,1001,36967.469558
40.221654,1001,36986.122989
37.021103,1001,37004.818057
7.382621,209,37008.987683
32.413168,1001,37027.638621
7.197021,488,37037.022565
2.218457,109,37039.564515
5.167218,188,37043.687374
3.393065,125,37046.369121
1.891266,88,37048.366642
18.540406,565,37058.833317
9.727409,268,37064.050931
40.971151,1001,37082.785187
10.134602,291,37088.511394
45.566698,1001,37107.163304
3.463859,125,37109.878739
31.638946,1001,37128.561112
3.785756,148,37131.853082
38.689135,1001,37149.359234
39.768682,1001,37167.779124
4.447683,152,37171.078997
22.736246,1001,37189.800177
32.834795,910,37206.324169
37.11165,935,37223.889425
2.420117,103,37226.192862
34.785542,1001,37244.624059
6.284829,194,37248.561224
0.923812,59,37250.153153
2.675441,123,37252.842977
7.552598,205,37256.961181
1.87996,101,37259.242879
21.282853,529,37268.948089
40.723269,1001,37287.85058
2.165639,162,37291.323418
4.200459,147,37294.487803
1.78142,96,37296.734352
35.979999,1001,37315.560988
12.916088,315,37321.415085
39.925725,1001,37339.291453
1.910681,103,37341.635979
33.286913,859,37357.299047
5.881025,556,37368.068656
7.03419,203,37372.341346
10.766438,269,37377.553954
