#{"t_start": 1641254757.567522, "env_id": null}
r,l,t
4.567101,177,17249.249673
9.26077,1001,17293.968909
12.814776,716,17327.114247
11.661091,1001,17373.272505
29.402305,1001,17417.807195
16.502533,397,17437.837193
5.747056,158,17444.80945
4.383114,144,17450.85039
6.998755,189,17458.734875
10.546126,252,17469.566299
8.417579,284,17482.803818
10.146388,240,17493.608871
5.218753,145,17499.300875
4.731678,163,17506.189409
4.533092,137,17512.203299
15.923725,370,17528.401766
9.330851,219,17538.946006
9.370052,223,17550.555511
31.886687,980,17594.019171
11.129147,1001,17638.221522
10.00615,242,17649.189301
4.393761,198,17657.425048
29.043637,1001,17697.06948
11.262324,253,17708.230079
14.213249,312,17721.773027
7.962875,234,17731.562519
3.038264,103,17736.463389
6.165028,166,17744.002888
4.448006,147,17749.931484
5.587641,160,17757.358544
4.779562,146,17763.299213
7.055636,185,17770.078273
15.087228,439,17787.05799
9.626128,261,17798.021931
9.751508,1001,17836.906016
6.212531,165,17843.499322
7.65703,198,17851.25754
7.698537,194,17858.901756
13.307873,1001,17898.60646
10.227927,245,17907.901841
4.963112,150,17915.954227
2.707147,182,17923.568663
3.473748,137,17930.189832
10.655882,443,17947.263726
3.293228,113,17952.060912
10.007149,317,17966.055131
9.02041,222,17975.747331
9.95755,233,17985.077435
11.386464,272,17996.446051
8.960262,1001,18036.464227
4.097964,119,18042.050377
9.486493,697,18070.61098
17.154579,571,18093.930054
1.265856,68,18097.187779
11.253286,1001,18137.505696
6.563969,211,18146.077445
7.348495,199,18155.179169
7.969533,207,18165.049453
7.365438,201,18173.956966
3.608591,124,18179.263455
13.656377,343,18191.772688
7.675138,182,18198.583755
10.685691,241,18208.375217
4.323184,131,18215.349142
8.315478,204,18223.387564
15.039527,344,18236.302939
8.470221,1001,18275.6595
3.352491,141,18281.397034
2.381415,97,18285.146591
2.626074,94,18289.745259
4.778684,321,18302.404521
11.578609,269,18313.766445
11.340967,579,18337.750715
6.354654,160,18343.861092
6.587704,189,18351.900527
3.958222,130,18357.026977
3.02078,173,18363.5719
3.949307,129,18369.540303
4.73409,146,18375.544855
5.373317,167,18383.278507
12.885304,278,18395.079215
2.915306,102,18398.978148
14.163473,302,18411.555356
3.084582,117,18416.019153
10.014284,1001,18456.70335
9.001433,1001,18499.406542
4.977518,149,18506.591751
10.676487,255,18516.687132
14.152191,298,18528.499557
9.947212,738,18560.258188
8.535102,210,18570.115944
5.553217,171,18578.318314
8.713073,213,18587.427219
6.359824,180,18596.363737
4.649533,172,18603.492262
7.789126,1001,18645.215576
2.984086,113,18650.147729
2.603485,101,18655.142667
5.644936,157,18661.600368
7.795433,199,18670.625516
8.246277,1001,18711.412156
12.499359,273,18722.246927
16.495454,336,18737.532839
3.783952,121,18742.59614
2.460582,133,18748.529462
4.845134,138,18754.127786
13.242622,357,18770.17806
23.406113,474,18788.876165
16.09194,342,18802.454232
8.184963,198,18811.952814
7.48422,203,18821.518565
6.746561,193,18828.842535
16.368802,346,18842.621689
4.575839,135,18847.891016
16.207012,342,18863.190158
11.172102,261,18873.476876
3.790154,124,18880.075296
8.525934,1001,18922.838372
8.323889,218,18931.699563
2.709426,98,18935.55599
4.325511,134,18942.637269
8.360491,210,18951.517525
22.382687,456,18969.392697
16.576067,410,18987.191941
4.578744,135,18993.195014
10.633667,1001,19032.183276
11.009232,332,19044.925601
6.291698,159,19050.864665
5.487217,152,19056.584182
7.237608,296,19068.725428
6.756886,188,19076.109167
14.780828,326,19089.529338
11.590381,477,19109.602111
8.496102,211,19118.18615
4.459735,126,19122.940793
31.594666,627,19149.960057
9.144848,238,19159.967596
2.198042,86,19163.367248
22.368425,469,19181.834832
2.154918,85,19185.188984
11.555502,392,19202.35919
4.3658,133,19207.977269
3.628414,114,19212.49465
9.363026,214,19221.045989
8.280362,213,19230.087704
7.600369,1001,19271.593135
17.460738,381,19289.298107
5.654525,157,19296.100772
7.375584,181,19304.626954
9.184283,232,19314.334516
13.288754,300,19327.094321
7.712335,184,19335.051146
13.00045,305,19346.928235
17.550092,342,19361.054723
13.671535,445,19379.406773
6.035305,162,19385.909894
6.024784,170,19392.65313
0.908533,102,19397.065105
22.956627,1001,19438.066995
3.623819,117,19442.543704
6.157954,166,19450.654965
11.270292,1001,19489.98115
24.554821,520,19510.03268
1.483471,72,19512.962087
15.993793,333,19526.086582
4.346993,131,19532.504922
4.800499,139,19538.19511
3.348076,109,19543.801613
49.192889,1001,19583.308962
8.763288,1001,19624.986062
15.225815,356,19640.250241
7.207224,198,19647.999068
8.266541,208,19656.575785
0.064109,1,19657.133269
6.498171,176,19665.630064
8.057475,226,19675.166226
1.985257,82,19678.468193
16.237292,411,19694.102502
10.748717,1001,19732.942299
7.261788,207,19742.915338
4.875272,160,19749.326272
1.433205,70,19752.675585
8.450324,212,19761.746717
28.239505,668,19790.397369
15.903571,341,19802.532557
17.909449,385,19818.139724
9.862736,1001,19857.250036
4.885323,194,19864.781165
3.229451,234,19875.772681
6.065217,163,19882.7705
4.654701,138,19889.31865
13.663868,1001,19929.350905
9.090311,229,19938.335248
7.238444,197,19945.710614
1.125182,54,19948.083848
7.731523,182,19956.910345
4.850192,144,19962.892967
11.13528,270,19974.208055
2.624588,93,19978.51439
4.613964,147,19984.565899
11.85565,291,19996.657799
21.600238,442,20013.981132
8.273992,204,20022.089392
3.024771,111,20026.541968
19.519229,493,20048.191234
32.301042,726,20077.042263
17.124129,354,20093.455392
11.797555,252,20103.840309
4.406223,154,20110.744229
4.990238,141,20116.218358
11.136225,1001,20158.617208
10.852572,247,20169.804539
4.624688,171,20178.01867
2.60261,110,20182.229801
9.484181,246,20191.55285
2.896729,103,20195.567535
7.207003,175,20202.055716
9.48761,230,20212.065988
12.206023,347,20226.987395
8.625025,220,20235.907746
17.178275,558,20258.66405
9.468581,1001,20301.381318
4.121935,141,20307.198676
13.218852,299,20318.062416
18.480777,418,20335.906719
12.100522,276,20348.15339
9.519918,217,20356.987711
9.936123,221,20365.951399
5.602874,161,20372.870179
5.329449,159,20381.009647
6.22665,167,20387.40809
15.208509,324,20401.217535
5.367992,143,20407.266608
18.171853,562,20430.109875
9.228302,247,20440.594177
11.863049,1001,20481.561836
12.414966,381,20496.511695
14.222508,307,20509.477035
11.063667,1001,20551.378746
9.150983,215,20561.048866
11.403617,480,20581.790492
8.951654,1001,20624.586888
7.165657,181,20631.187651
10.387742,1001,20671.0549
21.313275,1001,20711.27983
24.089929,482,20731.537475
23.700548,558,20754.095077
4.427256,138,20760.368337
3.756523,127,20767.448677
2.122393,113,20771.987668
9.937653,229,20781.676388
7.901065,198,20789.754817
30.352507,717,20819.476664
12.558633,280,20831.408048
7.172844,178,20838.665191
10.88632,1001,20879.94256
2.223849,93,20884.222446
6.917821,184,20893.656537
11.84976,262,20904.117723
8.071561,1001,20943.933772
8.707796,1001,20982.006468
9.814593,227,20992.093881
10.26763,257,21003.183584
15.560413,332,21017.470953
3.830465,121,21022.637374
10.22191,621,21045.325616
4.091085,125,21050.534846
10.298068,241,21062.117317
4.272198,146,21067.557437
24.935191,492,21088.019475
6.002128,170,21094.292559
9.016009,311,21107.450426
17.940867,383,21123.019669
6.970088,195,21131.069533
14.144131,435,21148.454245
4.086966,124,21154.083462
15.404282,314,21166.236965
7.370505,186,21173.130457
1.079244,54,21175.50843
16.501954,354,21189.787855
7.063981,190,21197.35805
5.548497,158,21204.181273
5.237023,152,21210.282736
2.269384,90,21214.312561
6.053131,156,21220.098997
11.950674,272,21232.812038
6.27941,175,21239.709218
3.84332,126,21244.951227
10.342992,258,21255.13558
14.798948,431,21272.299274
17.681399,371,21286.894552
11.241975,243,21296.175387
6.201432,208,21305.133948
19.492054,471,21326.259623
5.190346,143,21332.342407
10.879142,274,21343.048338
5.006781,144,21349.64073
7.175843,1001,21389.788427
6.879017,182,21398.011239
6.6843,176,21404.989748
6.331071,162,21411.025837
8.610799,216,21419.864799
10.347791,242,21429.550104
6.648307,193,21438.585421
9.281023,256,21448.192083
8.940621,1001,21490.236368
7.791056,232,21499.269533
20.39596,485,21518.938133
3.500223,104,21523.983427
9.447781,302,21536.855556
5.942191,548,21559.819871
6.04017,179,21568.059952
9.695046,326,21580.035665
11.065294,257,21589.876576
3.534703,213,21599.251534
8.339228,413,21616.442608
18.63791,385,21630.954903
25.659509,596,21654.312493
5.419842,153,21660.510276
21.838768,440,21676.562253
5.510457,147,21683.622929
9.539557,1001,21720.20425
4.347912,125,21726.51491
9.074693,1001,21764.687177
5.023357,143,21770.605188
4.819983,140,21777.353227
57.613828,1001,21817.646917
12.659553,288,21828.592139
1.050678,73,21832.063061
29.536709,1001,21872.68694
6.776897,170,21879.712463
6.916944,178,21888.042034
20.067106,643,21913.028677
3.065682,101,21917.950309
11.956055,1001,21956.789436
11.430901,261,21966.65685
25.659872,518,21988.67749
9.295433,213,21996.431681
17.699957,391,22011.827754
11.965633,260,22022.127889
11.765688,283,22032.284191
2.035244,97,22036.554892
9.751193,226,22046.183723
7.414478,194,22054.511327
6.926778,166,22061.848639
15.442892,372,22077.527543
8.097898,260,22088.783153
3.300426,123,22094.140814
6.80356,245,22104.594445
7.795837,189,22112.945155
15.522308,341,22127.844276
8.298976,201,22136.155046
12.448295,289,22149.414815
11.006336,1001,22192.183884
9.721893,237,22201.720732
10.140393,230,22211.010496
17.119965,534,22233.135731
11.523244,1001,22272.831676
8.040835,1001,22312.792444
3.684716,120,22317.432645
5.129371,222,22326.62698
0.098261,1,22327.146565
3.584677,130,22332.162836
20.579674,462,22352.283251
13.411298,1001,22394.411227
13.590952,318,22407.683061
11.876166,554,22430.462329
5.107804,143,22437.780166
7.987874,442,22455.682096
6.979339,183,22462.880956
37.681949,772,22493.212458
10.147387,241,22502.348099
5.088324,192,22509.984297
7.894071,204,22518.531348
9.394593,216,22527.862993
10.037826,677,22554.911695
2.280585,85,22558.789307
24.433732,503,22578.550024
7.784466,197,22586.344272
7.255399,181,22593.123519
24.938017,554,22618.473765
6.046803,155,22625.014452
18.301697,1001,22668.686824
10.756759,282,22680.593318
1.129394,54,22683.463182
24.852328,506,22705.224308
11.259228,250,22715.467315
13.380069,303,22727.593877
8.254527,204,22737.183268
16.672145,370,22751.604138
3.650148,123,22756.303218
11.274815,317,22768.207308
5.586056,150,22774.786277
15.025263,371,22790.183503
10.539698,238,22799.298956
14.974346,601,22823.130208
8.923813,209,22831.41925
3.91405,139,22836.802495
7.051733,180,22843.594774
5.107498,141,22849.454935
7.098289,308,22863.112799
9.645284,209,22871.332728
10.006894,227,22879.758565
2.720558,98,22883.694793
4.991684,520,22904.759585
1.534727,69,22908.102882
6.234217,172,22915.003597
14.741381,378,22929.202963
11.733548,256,22941.05781
6.641133,262,22952.169779
1.958255,85,22955.588142
11.894643,302,22967.946124
2.291256,98,22971.916075
8.952383,222,22981.599888
16.563691,1001,23021.451589
4.328681,122,23027.111661
15.191146,318,23039.844792
10.608283,1001,23078.22201
4.535814,138,23084.375931
2.829988,112,23089.111147
4.994645,310,23101.164423
7.550572,206,23110.741153
2.924452,223,23118.908484
10.425245,332,23131.825661
3.622191,123,23136.587034
1.772222,78,23139.777697
8.067299,195,23148.572206
15.081314,1001,23190.119408
27.226283,554,23213.053674
18.325516,561,23235.918597
13.041726,278,23247.698269
-0.241655,1,23248.225264
10.347514,234,23258.338634
8.768819,215,23266.856723
25.038637,558,23288.66374
9.302084,253,23298.973297
10.739418,231,23307.842899
10.90328,258,23318.328153
2.330755,96,23322.634096
5.44189,154,23328.911437
12.059746,304,23341.256348
20.8477,878,23376.12245
11.768363,259,23387.464925
7.328143,179,23395.103632
34.889474,1001,23434.815644
2.09301,76,23437.873973
