#{"t_start": 1641254758.2287173, "env_id": null}
r,l,t
16.218572,342,16244.987974
11.191432,246,16256.479536
1.29788,70,16260.18745
7.172184,673,16289.205957
7.743756,188,16297.996923
2.011818,94,16302.557983
2.49364,149,16309.814667
7.45609,206,16319.67151
11.92744,282,16333.528297
6.091675,187,16342.197699
20.413699,479,16364.576972
13.911123,325,16379.17882
8.425676,1001,16421.58939
14.866722,327,16434.778415
12.018486,427,16452.276385
10.116829,250,16463.233787
4.828686,144,16470.559289
15.838272,378,16486.539636
12.036216,416,16505.347014
7.840813,195,16516.084065
2.351302,91,16520.095872
41.119702,1001,16563.401003
9.438783,228,16573.558598
4.097699,126,16579.333333
10.037574,1001,16625.694264
35.185136,800,16663.810078
3.142034,107,16668.833369
28.502152,604,16695.322729
11.21748,397,16716.094649
4.400719,147,16722.549371
3.141839,113,16727.253952
2.744806,170,16735.235801
8.554648,204,16744.488426
3.173407,115,16751.63305
18.741619,366,16769.246412
2.949538,110,16774.457132
12.630821,341,16789.148757
7.986727,194,16799.133299
3.078186,99,16803.898364
19.863447,419,16821.926841
1.991735,90,16826.915261
55.422646,1001,16873.034038
24.244158,524,16896.603789
5.993551,182,16904.652248
2.84321,110,16909.895679
9.499118,247,16919.653214
10.060441,254,16931.79797
2.735719,130,16940.203607
7.053558,176,16947.523992
6.806619,199,16956.967637
10.206441,1001,17000.748011
8.03828,351,17015.165894
22.929404,783,17050.608782
3.795806,132,17056.163199
6.194612,197,17064.745617
6.101708,163,17072.003611
5.443456,162,17079.831082
4.621758,175,17087.579369
9.051806,251,17099.177689
3.982296,119,17104.709517
5.76778,542,17128.267858
17.245073,395,17144.528378
21.135531,1001,17185.336246
23.327431,1001,17228.999963
2.694888,97,17233.128973
11.77097,325,17247.384028
12.019858,270,17260.375401
8.035029,236,17270.556155
9.143217,215,17279.867875
6.192362,202,17288.618071
2.074234,82,17292.191422
0.660775,47,17294.975714
4.294453,146,17302.691651
9.243814,1001,17349.262614
4.13013,126,17355.001828
14.977563,338,17369.332728
7.939366,198,17379.016801
2.082965,120,17384.19805
8.182571,252,17395.872535
11.033747,385,17411.750613
6.839418,196,17421.734939
3.465932,120,17426.923849
16.882678,691,17457.515694
10.108692,233,17467.647292
10.356375,235,17477.874976
7.050734,185,17486.881871
2.290986,111,17491.967786
12.064319,1001,17535.452798
4.373322,132,17542.568706
3.537089,132,17549.148503
2.07636,87,17554.027871
6.130454,178,17562.175979
10.308113,234,17572.195539
2.509208,96,17577.463855
9.645518,1001,17620.288346
12.900879,298,17633.011645
4.444053,135,17639.685791
8.792282,232,17650.131853
6.414836,176,17657.587636
9.951834,1001,17697.237811
7.942658,203,17705.734385
7.581615,188,17713.65989
18.895086,370,17729.498383
12.557018,264,17741.747
11.425184,240,17752.836234
8.391008,212,17761.007512
15.123694,1001,17800.673946
5.814484,226,17808.9775
16.854021,359,17822.261169
4.390398,135,17827.427061
8.532525,206,17836.97119
15.458729,332,17849.303695
8.060863,201,17857.189685
8.917335,824,17890.381921
19.00729,478,17909.056948
-2.541707,1,17909.559986
3.170793,111,17915.80792
12.857519,1001,17957.298628
5.075998,168,17964.143368
6.970855,224,17973.915644
17.64305,378,17989.742756
5.666279,187,17997.667563
6.947639,178,18006.338244
11.673681,1001,18046.192394
6.510963,336,18059.108372
2.298063,94,18062.813673
23.05253,624,18088.426242
11.143123,253,18099.407639
21.891059,672,18126.065774
0.297617,26,18127.428803
12.626454,283,18139.023696
10.082438,230,18148.700019
6.99037,187,18157.395889
3.71096,124,18163.024878
6.200769,168,18170.757273
54.830964,1001,18211.504994
55.352256,1001,18249.640315
4.599951,134,18255.800597
3.82663,140,18261.097289
3.431868,122,18266.22175
2.942086,120,18270.771173
3.826316,137,18276.350142
9.938375,241,18286.409648
18.615041,396,18302.58477
9.724711,235,18311.784485
9.061675,230,18320.914842
4.067324,147,18327.106912
6.926988,201,18335.729186
9.389939,231,18345.296075
54.883442,1001,18387.41822
2.751988,96,18391.13951
8.596611,199,18400.217762
30.238098,595,18425.34407
18.672967,422,18442.337542
55.592062,1001,18482.536329
17.738312,362,18497.803715
6.723359,180,18507.0242
3.238616,106,18511.090053
24.634675,541,18532.294432
4.722655,140,18538.757677
12.329509,285,18551.426319
3.803926,216,18560.644756
3.993491,120,18566.334421
15.08322,316,18580.691944
5.761603,156,18587.718244
9.567107,221,18598.098611
5.774211,315,18610.421042
12.15401,312,18622.608922
6.199306,208,18631.517669
6.14349,198,18641.049775
4.052026,144,18647.081138
2.356537,94,18651.344755
4.517827,149,18657.991593
12.680198,271,18670.510496
21.331715,439,18688.58634
3.659366,115,18693.133968
13.838592,315,18705.243391
8.286657,291,18716.790657
18.298077,369,18733.252932
14.345184,323,18746.588818
10.387153,239,18757.509652
12.207669,265,18769.017068
3.4725,112,18774.272648
10.013639,233,18783.313951
36.006467,660,18809.993026
4.364904,165,18818.706345
11.440063,266,18829.572586
13.729185,320,18841.428673
9.410305,252,18852.892576
4.222559,128,18858.238976
7.045531,199,18866.897682
5.66747,180,18873.990198
2.275762,94,18878.604049
1.374199,72,18882.960991
4.30809,135,18888.027905
1.046767,57,18891.413972
4.459791,129,18897.03109
7.837344,1001,18938.16068
1.369923,81,18942.973419
13.362041,1001,18983.996961
7.059523,170,18991.189252
29.265098,1001,19030.164306
10.721892,248,19040.02382
7.673753,1001,19080.15694
19.131333,390,19096.202338
13.408239,323,19109.636068
13.244214,749,19138.831814
3.857637,132,19144.708436
4.109933,121,19151.26996
9.050276,1001,19192.249727
4.994563,140,19198.171703
5.764441,165,19205.005061
5.826773,205,19213.672031
7.238143,190,19221.368252
11.051944,237,19231.26402
12.197834,321,19245.201867
22.457996,470,19263.865112
6.068312,174,19271.514024
4.553783,157,19279.043594
7.447897,191,19286.118165
8.90057,238,19297.612525
2.997348,105,19302.136971
7.654858,194,19310.579061
10.195754,305,19323.837342
3.118695,101,19328.417837
4.783175,156,19335.419177
25.344612,518,19355.341319
17.178067,398,19372.234879
10.535426,429,19389.310219
6.864813,183,19397.428802
4.39485,136,19403.559316
12.70894,272,19414.809534
4.088142,162,19421.306765
11.18328,264,19431.322953
14.097664,299,19443.423715
8.138075,206,19452.905258
8.346813,943,19490.241228
9.340876,422,19506.02197
18.089773,438,19523.220914
10.434438,238,19534.20656
2.128219,90,19538.22392
10.893178,255,19549.208686
24.610135,624,19573.670249
5.847549,170,19580.348079
6.233633,164,19588.224101
6.468104,178,19595.272966
14.903307,1001,19636.266138
22.840755,629,19663.714119
5.985094,167,19670.795647
17.514575,355,19684.845766
8.468154,1001,19723.338904
12.651983,829,19758.784469
5.820237,147,19765.647291
3.015153,104,19770.12633
3.355592,111,19774.841676
12.649065,1001,19814.118558
22.652281,462,19833.263247
3.136436,136,19838.407756
10.428308,256,19847.668062
7.491429,194,19855.300035
12.569744,624,19882.892964
1.939701,91,19886.432336
3.156148,112,19891.643684
9.134502,235,19900.609359
8.209234,216,19910.570905
23.295999,478,19929.251589
10.39809,528,19951.1963
19.628212,455,19969.83521
10.649631,237,19980.182896
28.930081,548,20002.124352
13.65157,667,20029.887684
6.488835,176,20037.989713
9.619288,1001,20080.021916
4.72675,151,20085.767873
23.331607,506,20107.059643
15.438513,493,20128.991232
20.336266,1001,20170.75268
3.909697,127,20176.508103
22.194822,1001,20217.314904
11.545535,346,20231.06557
13.717309,296,20242.619364
2.008364,90,20246.18363
14.042227,298,20259.591
4.308816,126,20265.522232
21.671731,538,20287.001458
4.846282,224,20296.914447
27.693585,551,20318.894941
4.973361,174,20325.848035
15.118955,341,20340.958317
2.441746,86,20344.351173
3.895746,125,20350.06225
4.16394,133,20355.07017
4.883886,140,20361.286332
9.208356,233,20370.653892
2.332593,88,20374.614525
19.007462,593,20400.05828
15.042861,393,20416.410636
18.51602,496,20436.745502
11.527998,376,20451.828311
16.992582,399,20468.092634
1.602556,82,20471.878176
3.128572,108,20476.537674
5.50173,204,20485.393233
2.844197,95,20489.13159
7.90826,200,20496.949788
13.684858,1001,20537.393707
14.97973,458,20558.258623
3.843382,124,20563.786739
14.049605,929,20604.37236
7.893467,194,20612.013515
4.097935,125,20616.746008
4.249456,126,20622.4807
6.084737,232,20631.758254
6.073407,216,20641.271011
4.037805,131,20646.396137
8.011938,1001,20686.618437
31.207228,630,20710.082506
7.966224,1001,20751.002155
6.177354,168,20758.834787
2.444823,100,20764.927801
5.775275,255,20776.066388
9.884783,243,20785.727684
10.640441,1001,20827.081016
17.008728,487,20848.288683
2.861401,102,20852.916116
11.663565,298,20864.583731
4.403454,126,20869.615685
17.598871,414,20886.850949
5.922036,155,20895.177851
7.33147,196,20902.401089
9.636828,1001,20941.768666
11.877673,262,20953.090255
31.098892,633,20976.488585
5.103276,146,20983.144212
26.753589,538,21005.692531
12.596459,1001,21045.321012
7.759339,196,21053.880764
14.795456,417,21071.440351
3.482497,118,21075.902798
7.507262,191,21083.780581
7.572595,1001,21124.883262
13.629246,647,21151.364207
6.440452,230,21160.630062
7.680205,1001,21200.618409
8.685932,288,21212.28676
10.298052,241,21222.992549
12.45334,274,21234.705793
21.196371,444,21252.172948
4.431339,137,21257.782104
19.010472,1001,21297.327018
2.93492,104,21301.783209
16.29763,385,21319.268381
17.130407,618,21344.668762
17.674434,417,21362.508033
4.779137,153,21368.708484
29.410518,625,21394.076524
6.181033,186,21401.38455
15.354464,310,21413.423501
12.558638,1001,21453.761003
24.481745,466,21472.938096
6.326213,168,21480.79116
34.588698,753,21511.246234
12.536897,306,21525.221233
8.244752,218,21534.213854
6.009681,175,21541.745033
5.595559,238,21551.522998
16.255339,340,21566.334313
21.20691,908,21603.885043
1.232046,89,21607.468752
12.065646,257,21617.215968
22.056347,830,21648.950747
11.87129,820,21679.934245
11.516253,1001,21717.559437
7.83024,216,21728.430468
11.108969,1001,21766.193893
6.925205,176,21773.681257
18.416261,441,21792.117704
14.097173,286,21804.275001
20.97955,1001,21843.326293
8.999284,1001,21884.404051
13.413769,382,21900.004893
5.160179,150,21906.158013
7.506238,181,21913.858473
7.041547,175,21921.245215
22.544283,1001,21960.130264
6.248285,178,21967.16381
6.502169,168,21975.807895
13.192521,1001,22014.42227
8.507813,1001,22054.628714
2.505803,96,22058.522659
8.099505,205,22067.691148
2.720717,94,22071.503491
5.60667,153,22077.999658
6.004515,153,22084.43804
17.053941,354,22099.917861
3.887826,120,22105.487281
7.879393,198,22113.637672
1.6002,68,22116.886314
11.891014,1001,22159.703962
13.29366,449,22177.69966
1.233925,56,22180.720378
6.249995,162,22187.984012
11.810744,277,22199.499844
7.949732,1001,22240.362815
27.69939,598,22263.137563
5.864983,175,22270.927848
8.169311,1001,22310.91971
10.623155,244,22320.85805
14.354891,618,22346.806803
11.88954,276,22358.578941
8.337262,196,22366.566437
20.29285,469,22385.851787
2.684396,109,22390.217417
4.670619,134,22397.73611
0.677393,39,22399.534363
6.948813,500,22419.103703
8.49543,204,22427.98815
1.81635,77,22431.548931
6.994046,178,22440.040425
20.032481,450,22458.218058
15.157072,315,22469.932099
20.460078,430,22486.732516
15.117344,795,22519.326227
2.324875,90,22522.879535
3.426545,115,22528.263851
10.373671,243,22538.029127
8.849557,238,22547.169037
8.28274,218,22556.091206
18.43669,1001,22595.504678
5.237583,160,22603.533356
14.066624,355,22619.581237
9.834588,390,22635.886023
4.741596,136,22642.12911
6.082372,169,22650.066725
12.266803,259,22660.17531
5.001818,146,22666.782804
1.993307,81,22670.646622
22.308654,597,22696.119583
2.731644,104,22700.75015
16.046092,331,22715.283124
26.426637,581,22739.505095
18.682192,823,22771.001689
16.787023,1001,22810.988967
12.661087,1001,22851.379946
12.69361,1001,22891.418597
20.659152,1001,22932.331153
4.904204,156,22938.2233
6.510314,162,22945.89691
2.554642,94,22949.688301
18.312372,384,22965.370919
-7.203346,1,22965.866001
6.791728,223,22975.644118
15.862303,1001,23015.585377
14.87504,1001,23055.670639
10.149986,225,23064.91318
20.465733,478,23084.231841
11.139911,245,23093.981868
15.906776,363,23108.961004
10.544737,251,23119.043367
23.559318,1001,23159.521892
6.008917,158,23165.872189
5.466175,172,23173.186808
2.97412,107,23177.298024
20.578421,397,23193.987349
12.674813,260,23205.136158
10.651183,1001,23245.955575
10.216758,222,23256.154183
12.551447,1001,23295.459996
15.267654,1001,23335.897189
6.662404,191,23344.756281
7.423546,1001,23384.914331
3.967153,140,23391.155494
40.758376,946,23428.074718
3.525031,116,23433.01249
