#{"t_start": 1641254759.0445585, "env_id": null}
r,l,t
4.822813,150,16233.328599
12.128279,268,16245.771653
13.160807,265,16257.97426
8.472429,1001,16303.141945
5.930511,284,16316.518986
19.376707,989,16362.521708
5.21587,168,16370.07319
11.465256,391,16387.582703
10.91337,743,16418.038323
13.949133,307,16431.640936
5.94727,158,16438.490756
7.231306,208,16446.84086
7.488708,947,16489.210491
4.591522,176,16496.744749
11.405064,263,16508.838554
12.196976,273,16522.58441
15.4539,331,16536.471787
7.030055,1001,16581.454923
0.53927,35,16583.316662
16.92494,1001,16629.647291
7.191552,187,16638.091016
13.802712,327,16653.398065
4.370505,135,16659.465127
11.737603,322,16674.743603
4.892588,152,16681.956625
4.355105,141,16687.833791
10.904431,279,16701.167587
5.026067,143,16708.062308
3.965587,113,16713.896345
9.431632,524,16737.585314
6.964582,183,16747.754828
2.138685,87,16752.721967
4.174469,141,16758.618009
3.877562,128,16764.516337
11.945749,389,16782.017375
20.300002,401,16801.440152
3.704403,394,16818.554288
3.280047,112,16824.306798
2.287232,93,16828.91262
11.219293,1001,16875.055815
17.522485,350,16891.032985
7.661678,212,16900.065779
5.297096,164,16907.424546
14.191089,309,16920.545164
7.505256,227,16931.707705
3.129096,106,16938.106623
8.206109,321,16952.806625
5.899167,152,16960.273787
5.738684,166,16967.683945
11.120613,261,16979.328611
11.217734,1001,17021.638702
4.060741,125,17028.081321
16.362589,359,17043.215456
19.302621,1001,17088.338914
7.577775,201,17096.987486
9.355827,1001,17140.377275
9.664373,316,17153.51274
19.014196,977,17193.044257
4.794725,149,17199.934404
12.59612,1001,17243.979245
27.901956,605,17271.859346
9.697223,318,17285.116507
7.249364,192,17294.871944
7.398413,271,17307.496706
8.831952,215,17316.979463
5.212901,140,17322.96971
9.814671,239,17333.943371
10.168968,246,17346.741703
8.385906,222,17357.140955
6.375515,186,17364.685722
9.93821,235,17375.561337
9.315101,1001,17420.315437
8.549886,1001,17464.661453
13.83016,493,17487.683337
17.019178,341,17501.921709
18.135598,732,17533.698372
2.995822,106,17539.830548
4.377192,126,17546.182716
5.843838,162,17554.956173
8.73172,211,17564.422313
13.570985,307,17578.656886
9.519038,221,17587.449635
10.162964,245,17597.755638
11.179541,304,17609.737147
6.200032,177,17618.514621
2.695169,104,17623.98753
10.27852,263,17634.879302
6.397274,203,17644.408656
6.587228,181,17652.342657
9.590913,232,17662.160671
12.062698,265,17672.795207
8.97078,1001,17713.460243
3.736327,123,17718.562614
9.104517,216,17727.307748
4.618226,134,17733.239254
2.540802,84,17737.499263
7.764553,1001,17778.423556
15.790591,335,17792.361658
9.136768,1001,17831.263995
8.394587,1001,17871.02624
11.180005,270,17881.742264
5.616627,162,17887.729365
4.013243,329,17900.914272
7.012085,203,17909.702829
8.292199,202,17919.038207
2.749346,100,17923.389368
-0.256704,1,17923.937328
3.605052,109,17928.14808
20.81971,435,17944.94891
1.442348,72,17948.341023
8.044562,222,17958.474072
9.613348,238,17968.260338
1.524717,72,17971.27006
6.760111,305,17984.566027
15.142083,378,18001.667294
7.481775,1001,18041.068061
1.839844,75,18044.093432
11.176668,559,18066.539593
25.595405,493,18086.259735
6.711739,188,18094.531329
4.637378,261,18104.937635
3.092972,110,18109.216982
3.277803,123,18113.959197
6.042519,187,18120.89603
8.983823,227,18131.194865
9.265458,217,18140.484835
10.499943,250,18150.830187
1.619146,74,18154.766143
5.323367,160,18161.603073
5.36391,251,18173.694619
20.043809,904,18208.579765
3.792819,119,18215.138365
10.421402,256,18224.975331
13.51366,1001,18263.623367
13.360202,1001,18304.635672
8.787331,1001,18345.841514
13.315743,442,18363.324957
14.772413,346,18378.75891
3.890204,135,18384.34193
19.722024,527,18406.403172
11.488275,276,18417.699198
9.249518,1001,18457.958203
11.683957,261,18469.138124
3.35593,238,18479.029691
6.553727,169,18486.46938
8.539819,216,18494.620536
10.226617,1001,18537.242009
1.80356,78,18541.043115
6.667863,199,18549.640717
4.409315,308,18563.055765
4.97047,156,18570.527328
1.396141,66,18573.853148
8.328043,1001,18616.33601
8.202378,198,18624.418055
10.215209,272,18637.084171
18.164302,573,18662.042947
4.832935,145,18668.170043
10.375007,1001,18709.017516
6.60076,177,18716.564528
6.684712,170,18724.385916
4.735321,139,18730.037985
7.802305,227,18739.640175
6.025666,159,18746.458027
7.496941,190,18754.770696
17.920145,647,18781.830628
4.904784,136,18787.886523
6.269009,165,18794.028534
2.654117,100,18797.892253
12.560016,291,18811.556715
2.310254,96,18815.384805
15.885649,1001,18856.683956
3.290843,114,18862.475048
7.246018,293,18874.830091
4.5901,140,18881.47035
5.155451,147,18888.378281
18.346766,421,18906.510398
4.346828,133,18911.560499
2.080963,83,18914.89328
2.549534,91,18918.500283
4.292533,139,18924.196759
1.871499,88,18927.676074
6.09959,220,18936.669686
8.062285,582,18962.011564
12.775331,287,18972.959501
5.276738,149,18979.146969
15.044053,346,18994.896357
22.119414,458,19011.910046
16.174565,358,19026.141816
2.169205,107,19031.264256
8.44831,1001,19069.932924
9.322634,213,19078.634216
2.496429,120,19083.652409
3.284116,118,19088.584985
1.915433,81,19091.800011
12.820109,298,19103.319779
2.412025,124,19110.018886
17.28461,368,19124.386196
3.677525,126,19129.618001
9.803761,244,19138.835478
17.335445,345,19154.428101
1.845073,82,19157.69093
4.240494,162,19165.103364
11.030192,539,19185.921436
20.336257,1001,19227.611195
16.254997,339,19242.705021
18.509258,383,19257.743609
20.583726,418,19275.545588
10.12865,230,19286.450832
14.161223,356,19302.414436
3.918027,126,19307.592068
26.972748,1001,19349.466014
7.048675,179,19356.833167
6.896301,182,19365.262326
7.921536,1001,19407.241722
11.577821,276,19417.57415
8.41457,1001,19458.607363
16.167701,339,19470.772193
3.94166,127,19476.102536
3.300991,104,19480.160751
11.019567,257,19491.447192
22.543036,687,19517.179466
7.703387,211,19526.133918
15.807699,324,19541.044042
7.429441,199,19549.646576
35.815298,703,19576.781558
8.263398,201,19585.419579
9.056959,380,19601.251821
12.322456,281,19611.320965
2.397798,92,19616.553061
17.444744,368,19631.397401
4.727514,147,19637.920507
14.005008,349,19652.293893
14.288692,338,19667.769294
12.187389,1001,19707.450316
11.282576,249,19716.597369
11.370143,258,19726.459786
7.396273,187,19734.746228
7.17016,191,19743.700428
4.533947,133,19749.204207
11.974354,248,19759.504273
15.195478,325,19773.35367
5.80152,164,19780.529388
8.747257,1001,19820.119703
8.459858,1001,19859.239166
12.977819,312,19872.827609
14.485493,313,19886.811328
11.533482,461,19904.984796
13.545337,348,19919.587587
9.69348,1001,19960.450539
2.532439,97,19965.23128
4.183816,237,19975.03317
9.606144,1001,20015.724128
10.262112,239,20025.630166
17.997626,392,20042.752772
10.879199,272,20053.295707
8.730298,232,20062.913706
9.086971,221,20071.544512
3.230669,112,20076.495189
16.769987,413,20095.476226
8.947714,206,20103.74623
12.92605,349,20117.986524
5.514354,174,20126.726658
3.653417,311,20139.172541
2.959945,147,20145.371732
7.921907,192,20152.68963
14.226032,312,20166.736906
5.72334,147,20173.653963
7.777154,201,20182.395465
20.164851,597,20204.751644
7.019219,196,20214.159809
10.267987,236,20223.764878
8.530309,205,20232.161142
11.450747,347,20245.953053
4.76422,157,20252.93411
8.096946,211,20262.331969
0.957076,76,20266.027689
13.368961,370,20280.102903
3.08808,103,20284.234644
13.742009,307,20298.007932
39.714754,923,20336.213469
11.957083,1001,20378.73293
10.058905,224,20388.594905
3.598388,115,20393.126618
7.072869,203,20401.708268
14.409149,318,20413.98269
18.304531,436,20432.261933
2.821231,94,20436.493348
7.865852,180,20443.749503
10.273902,232,20452.872663
25.263949,553,20476.277226
2.849335,110,20480.981187
27.33207,670,20507.330948
5.775967,175,20514.820092
2.651502,98,20518.8858
8.319132,425,20535.389401
5.043834,152,20542.148296
4.580105,137,20548.711946
2.29501,91,20553.001901
14.337308,328,20567.688234
5.182052,144,20573.738369
5.814771,165,20581.3261
5.028681,135,20587.225474
22.946277,480,20607.537817
13.857253,329,20620.679234
11.50711,933,20658.158844
6.69594,178,20665.033943
4.214556,139,20670.93137
12.332518,286,20682.847052
9.146996,229,20692.553628
8.627695,584,20714.482439
7.548902,192,20722.688184
4.603438,147,20728.848861
8.828181,222,20737.602453
6.804325,189,20744.77066
4.835139,150,20751.501088
6.035849,230,20763.105321
4.046948,224,20773.125232
19.397381,466,20792.247498
4.613733,135,20797.63908
5.514059,156,20805.250519
14.542007,500,20824.582463
2.410822,94,20828.934001
23.826972,1001,20871.076659
8.501635,213,20879.69757
10.101125,240,20890.642965
0.091656,1,20891.168653
6.273258,781,20921.129833
6.500083,182,20928.415169
3.489604,312,20941.858346
4.546435,138,20947.969219
15.450639,1001,20986.531769
2.830554,93,20991.112146
0.610213,41,20992.978716
7.409273,189,21000.330954
9.95681,242,21010.484084
13.656135,1001,21050.121474
4.12502,123,21056.745618
15.70254,349,21070.021878
4.169313,123,21075.603692
8.307253,230,21084.81709
10.755842,246,21094.644356
12.979142,306,21107.645114
5.846858,160,21113.578291
13.769325,360,21128.312163
9.667042,235,21137.30772
8.282812,196,21145.571666
8.745452,1001,21185.815798
3.483981,120,21190.965565
13.435258,339,21204.952394
18.425617,413,21222.940507
5.21442,194,21230.018607
7.110186,282,21241.988333
20.224261,949,21279.153927
3.316559,114,21284.026538
10.395903,373,21299.145032
8.944164,221,21309.777995
3.105239,105,21313.986179
9.026135,217,21323.152383
8.006356,195,21332.044682
25.641565,497,21353.066884
22.632899,438,21370.533674
7.767153,197,21378.201615
12.387984,1001,21417.816868
0.853831,92,21421.948265
12.762687,273,21433.696574
5.073427,149,21440.178236
16.759927,375,21454.283967
3.782733,129,21459.621469
3.086458,110,21464.309201
4.339302,231,21474.685313
7.607492,213,21483.530317
11.765171,255,21493.811919
14.110692,324,21506.041296
15.925675,363,21521.969243
9.984641,230,21531.852712
4.008208,123,21537.569126
2.514126,94,21541.804847
6.180758,253,21552.113185
2.726689,106,21556.264503
33.85706,845,21590.165812
1.330784,94,21594.398973
8.734473,1001,21634.081122
7.273932,589,21657.236466
18.046631,1001,21695.999438
6.212473,753,21725.592509
10.37377,249,21735.498768
8.561378,1001,21774.322658
3.158878,107,21779.372775
1.234374,71,21782.274614
3.047419,102,21786.244688
8.854863,276,21797.07337
10.409971,281,21808.595725
19.682317,508,21828.442927
11.979021,284,21839.583341
6.16731,160,21847.174192
16.414161,351,21860.656609
2.774167,114,21865.246715
12.652336,289,21876.989994
10.452441,231,21888.129888
17.289736,361,21901.419463
22.019207,667,21929.706069
14.27727,1001,21969.029221
1.947952,79,21972.184047
12.376123,279,21983.096248
24.600291,609,22005.376301
18.314477,793,22037.360343
5.151483,148,22043.360306
14.118499,430,22062.431219
1.792952,70,22065.368906
8.419689,1001,22108.505078
8.870014,213,22118.556415
9.961952,231,22127.857694
5.606841,154,22133.59598
12.743355,269,22145.59805
5.895285,209,22154.579412
18.648819,386,22169.751466
5.828768,150,22176.092276
11.570444,250,22188.609445
16.971603,354,22203.365497
14.679806,329,22216.230182
6.133149,167,22223.182162
23.182014,500,22243.549956
17.974507,1001,22282.676364
3.717753,193,22290.101147
8.70239,199,22297.645499
1.747775,71,22301.127851
20.796558,517,22322.671969
14.368776,326,22336.066541
2.50423,90,22339.694326
4.417028,125,22344.965583
10.82405,340,22359.996945
16.249432,342,22373.132992
2.350519,96,22377.176885
3.018171,121,22382.505815
12.927502,1001,22424.770544
14.710082,319,22440.902023
7.708262,195,22447.998219
7.639448,918,22483.358307
6.627009,184,22491.040572
17.415498,429,22507.664718
18.261705,389,22524.486693
7.544855,181,22532.113553
8.220964,201,22540.448394
6.281945,170,22547.244182
9.927398,256,22557.944552
8.30418,1001,22597.367642
7.07626,182,22606.292626
3.700098,126,22611.745151
0.091623,1,22612.276298
9.971158,408,22629.230039
9.096665,213,22638.688621
19.423478,392,22655.427097
3.722338,112,22660.377982
9.418788,236,22671.1803
5.998552,205,22679.867974
4.509516,144,22685.925568
11.923276,249,22696.670948
14.872717,330,22710.686659
10.55188,554,22734.12095
8.843901,234,22743.45285
3.802121,120,22748.006044
18.597425,375,22762.302862
28.585946,551,22785.3551
11.753555,1001,22824.8914
24.689572,811,22858.089753
18.166566,1001,22897.847387
6.153702,163,22904.545532
10.781835,253,22915.213566
13.870491,350,22928.439119
10.624563,1001,22971.073327
8.901242,214,22979.516476
5.456597,151,22986.757692
2.292136,84,22990.153362
4.949269,275,23000.61942
11.03756,269,23010.808648
9.063144,212,23019.032117
8.120755,195,23028.12916
7.734041,191,23035.586806
2.995775,115,23040.467238
11.285516,1001,23078.841347
11.832385,1001,23120.440462
10.39927,1001,23160.912254
10.260676,264,23171.358442
5.248796,345,23185.07354
8.266638,212,23194.993829
15.018929,401,23211.075775
10.631817,1001,23253.332127
2.570149,93,23258.036302
9.70209,1001,23296.826479
9.509679,1001,23337.710582
5.568948,156,23344.898758
11.726671,259,23354.682928
8.816086,625,23379.62849
2.567084,90,23383.184405
21.481196,608,23408.469329
2.012294,84,23411.821697
4.23333,129,23416.736973
2.311567,92,23420.391182
11.448844,274,23430.768964
