#{"t_start": 1641507720.5760791, "env_id": null}
r,l,t
10.981387,316,16573.638557
17.449449,477,16584.649661
3.556253,282,16591.340421
19.877452,1001,16615.313607
4.521397,159,16619.272306
13.539537,497,16630.533674
17.911404,1001,16653.442508
5.607975,249,16659.630788
10.809381,629,16674.240727
12.664496,428,16683.969453
26.22653,916,16705.100011
4.558941,189,16709.741904
22.239832,616,16724.223796
3.489445,167,16728.55177
7.313443,442,16738.98633
12.019244,1001,16762.449923
10.648292,1001,16785.136473
-2.459998,1,16785.637737
12.814326,342,16793.821344
3.346859,109,16796.856812
3.96386,135,16800.687261
3.839351,125,16803.971873
2.620797,102,16806.910566
9.883596,1001,16829.66973
3.732265,266,16836.043985
12.507428,1001,16859.118021
5.568667,198,16863.973982
12.205268,1001,16886.855323
9.999597,1001,16910.293825
18.929662,574,16923.076357
9.902508,490,16934.746263
12.607296,1001,16958.612957
9.402046,1001,16982.006214
18.004124,431,16991.825858
10.467209,270,16998.227641
5.006494,465,17009.229902
10.124521,637,17024.250226
10.485232,1001,17046.841848
3.930396,340,17054.785252
18.866244,1001,17078.042717
9.201883,1001,17101.824197
7.110181,510,17113.724119
6.780878,273,17120.379412
11.261097,1001,17143.166533
10.917659,1001,17166.185928
10.481348,1001,17189.856923
11.229141,1001,17213.030696
2.986896,118,17216.124307
3.226254,150,17219.850144
4.352867,532,17232.463004
11.417004,1001,17255.78081
17.67721,1001,17278.951288
4.216476,163,17283.077549
4.796168,165,17287.224532
14.879529,1001,17311.021605
14.282196,421,17320.698403
10.96645,610,17334.951877
7.986136,377,17343.766349
30.623995,1001,17366.547364
9.164476,440,17376.902823
3.565997,203,17381.913598
9.237893,1001,17405.30211
2.253923,115,17408.627839
9.179977,791,17426.872649
15.55055,502,17439.23279
6.491316,184,17443.702546
9.05994,1001,17466.796813
15.676217,1001,17490.319373
16.270957,1001,17513.631066
20.001142,1001,17536.626415
11.006749,1001,17559.516232
7.004129,387,17569.03134
3.267845,348,17577.350007
3.232905,138,17580.941622
2.64593,161,17585.042496
18.432123,1001,17608.022876
20.842295,1001,17630.529372
3.576032,155,17634.556836
11.608225,1001,17657.444712
14.108408,1001,17680.39139
6.599681,555,17693.254969
9.4941,1001,17715.905488
17.730274,1001,17738.715868
11.121381,686,17754.6322
11.931607,311,17761.847296
10.736162,318,17769.267007
10.481342,1001,17793.018461
13.511297,1001,17816.177228
20.195259,1001,17839.12381
14.784768,1001,17862.417799
9.107631,1001,17885.94453
13.9316,1001,17909.420207
12.747159,1001,17932.647163
12.016704,1001,17956.050753
13.285405,1001,17979.574466
13.797976,1001,18003.126281
5.637659,188,18007.696507
10.712084,1001,18030.407036
9.739365,1001,18053.462833
10.02381,1001,18076.327285
9.25348,1001,18099.188267
19.344032,497,18110.806939
15.85681,1001,18134.176175
17.319194,1001,18156.747355
10.483759,1001,18179.725598
11.724325,1001,18203.318377
11.816231,1001,18226.076776
9.21432,553,18238.938051
7.255583,223,18244.310746
10.798357,1001,18267.596046
4.900758,350,18275.997023
12.884266,1001,18298.98104
8.569478,340,18307.304419
10.565524,918,18328.392691
10.314292,1001,18351.632725
4.137509,288,18358.817319
11.495729,1001,18381.803946
12.243556,1001,18404.325368
12.428628,1001,18427.630064
9.141678,1001,18450.926559
23.12475,1001,18474.779059
4.962923,240,18480.507149
9.668888,1001,18503.945504
9.913417,910,18524.768514
7.133705,748,18542.070942
12.888053,1001,18565.674904
14.391517,952,18587.88425
11.049084,316,18595.151816
10.567601,1001,18618.371998
8.615975,1001,18641.32864
10.462045,1001,18665.197295
8.962271,1001,18688.390605
3.712858,262,18694.662404
5.203647,182,18699.066874
2.373288,94,18701.930378
2.117314,139,18705.452037
4.582121,238,18710.959151
13.975894,1001,18734.294557
13.505799,1001,18757.413858
8.841169,245,18763.199762
20.229251,597,18777.013795
14.818795,361,18785.097695
4.84017,191,18789.792783
5.763041,178,18794.46148
10.064354,1001,18817.37658
9.249513,924,18838.435283
10.049876,1001,18861.559736
9.116679,1001,18885.218595
9.757913,399,18894.423374
10.684234,1001,18916.965674
16.534414,1001,18940.06096
10.847516,284,18947.109825
4.640967,172,18951.663648
12.150745,1001,18974.911136
5.257669,165,18979.137802
7.340787,207,18984.005346
11.763883,323,18991.731382
6.463686,240,18997.503319
1.766983,84,19000.019122
8.418518,939,19022.364681
14.819504,487,19033.546048
17.573301,1001,19057.058028
6.768461,202,19062.076356
9.306439,1001,19084.785215
10.071456,1001,19107.896463
10.409485,1001,19131.21289
17.437157,625,19145.831155
3.68304,155,19149.863716
8.187956,844,19169.572129
5.846153,173,19173.788402
11.865811,1001,19196.526988
7.751773,239,19202.353869
13.678077,1001,19225.616702
10.772569,521,19237.786259
9.71717,1001,19260.902578
16.999732,1001,19283.641708
11.081558,1001,19306.810699
10.592051,559,19319.860052
16.316203,531,19332.627595
6.515325,187,19337.296998
10.32673,1001,19359.914254
17.252243,976,19383.231286
12.092834,1001,19405.827694
7.427949,221,19411.205932
10.875399,1001,19434.077363
9.166233,639,19448.1882
14.951827,1001,19471.296416
9.405872,1001,19494.877454
6.392587,722,19511.931411
5.745202,509,19524.422709
4.047243,136,19527.834413
6.109228,181,19532.286572
10.471619,1001,19555.48801
10.174389,1001,19578.421012
12.360595,1001,19600.915223
3.001819,117,19604.08793
4.383805,159,19608.072574
5.069787,403,19617.74102
11.608656,1001,19648.773364
8.05588,220,19654.735099
16.997395,1001,19679.934373
3.498714,140,19683.10791
20.044648,1001,19704.352551
2.773515,215,19709.468807
5.038905,158,19713.362588
5.870693,438,19723.513011
12.079136,1001,19745.455962
5.82476,185,19750.232373
9.418637,342,19758.438797
8.716426,443,19768.436832
11.067788,831,19786.927917
7.53155,345,19794.766272
6.884273,189,19799.309454
10.995855,1001,19822.249998
3.633236,266,19828.390059
11.794306,1001,19851.877687
8.297809,253,19857.728806
6.126203,188,19862.744907
11.387077,1001,19885.840962
23.829103,1001,19909.339207
17.314808,1001,19932.925654
14.936459,1001,19956.781355
10.985352,1001,19979.765727
13.971028,705,19996.250018
11.67463,300,20003.6046
7.540901,1001,20027.329272
11.915333,1001,20050.603742
5.276607,160,20054.683556
10.114185,1001,20078.08671
11.569935,1001,20101.2078
12.591888,1001,20125.125903
13.529066,365,20133.727852
0.639611,64,20135.644736
5.487964,165,20139.831173
14.160216,1001,20163.816645
21.55934,644,20178.879482
9.062835,1001,20202.538282
9.120424,1001,20226.136041
13.594147,329,20233.94518
20.544941,474,20245.930524
5.927755,181,20250.564636
6.110995,173,20255.059465
13.331016,1001,20279.424582
22.70035,1001,20302.787257
15.815134,1001,20326.062968
5.04889,235,20332.07571
11.730565,1001,20355.733412
1.673329,82,20358.160305
23.499793,1001,20381.657055
24.27727,1001,20405.081187
19.014694,1001,20428.367778
4.95286,163,20432.605681
21.23592,1001,20455.873539
8.173858,519,20468.476942
8.04865,276,20475.047396
16.638871,1001,20498.359747
9.328055,494,20509.968394
10.38262,1001,20533.78202
14.517621,468,20544.484072
11.939984,1001,20567.87243
5.647478,175,20572.559427
12.174646,1001,20596.071278
8.044905,652,20612.157027
4.284855,150,20616.050194
15.446265,1001,20639.58752
14.094878,1001,20662.819481
10.58725,946,20685.702189
12.339944,555,20698.792921
5.327032,169,20703.439635
10.036073,1001,20726.762328
5.912224,369,20735.788931
36.276643,1001,20759.067838
11.161991,1001,20783.166767
18.552005,480,20794.187018
14.394117,1001,20818.098102
3.300742,290,20825.092621
15.557251,808,20844.321301
25.411427,1001,20867.940139
15.574973,1001,20891.29111
14.286531,464,20902.283416
11.103048,953,20924.754177
14.864616,1001,20948.746681
9.857142,1001,20972.537056
14.681741,977,20995.593386
16.769481,1001,21019.514949
13.912924,351,21028.093452
12.269321,1001,21051.608029
9.573604,605,21065.945601
9.014026,1001,21090.221561
0.062878,1,21090.820947
11.629948,1001,21114.801114
13.879253,490,21126.531903
12.02383,1001,21150.507529
7.062105,204,21155.696041
10.934096,278,21162.659845
10.50728,1001,21186.397722
20.202784,658,21202.213411
6.842053,198,21207.289681
9.191644,1001,21230.852843
6.677846,211,21236.608379
10.332253,1001,21260.089191
9.166904,251,21266.524235
29.073313,1001,21290.523073
18.829978,1001,21314.949819
9.867583,263,21321.600988
8.820006,350,21329.961656
7.702267,238,21335.534459
11.347051,538,21348.644866
10.020189,1001,21371.99857
21.124914,1001,21395.369243
10.988033,1001,21418.922976
10.757555,314,21426.541815
5.118878,163,21430.769211
11.813125,1001,21455.125012
11.192141,1001,21478.420556
9.653376,1001,21502.290506
8.684079,909,21523.932024
11.328385,1001,21547.568804
11.325836,1001,21571.136594
16.388767,1001,21594.596283
2.509083,228,21600.627845
9.716134,1001,21623.966392
9.457042,1001,21648.122482
13.228646,1001,21671.672592
9.499294,1001,21696.313311
10.504633,1001,21720.494075
6.938082,217,21726.025676
17.582438,459,21736.877809
21.722517,789,21755.515502
13.033938,1001,21779.480848
12.56954,1001,21802.77657
10.49387,691,21819.698172
15.065153,1001,21842.966557
4.375502,138,21846.605476
8.870553,1001,21870.338778
18.036348,1001,21893.684611
8.993695,545,21906.435346
9.044752,1001,21930.637655
4.472347,337,21939.334933
4.786875,264,21945.94359
4.229491,247,21952.0038
4.575618,139,21955.58384
8.334359,251,21961.643661
10.592475,1001,21985.079586
5.444847,590,21999.089744
6.838965,350,22007.347299
20.216199,1001,22031.098482
9.226338,1001,22054.385284
12.239478,339,22063.138049
5.640497,315,22070.815918
8.278458,234,22076.574697
10.325984,259,22083.41023
3.695799,121,22086.769928
9.589924,1001,22110.62356
8.155917,524,22122.710198
10.923472,1001,22146.930596
16.644713,1001,22170.447847
17.646812,496,22182.202736
6.824534,201,22187.501111
12.087389,1001,22210.895668
9.189623,1001,22234.114453
16.861857,391,22243.544425
14.570676,1001,22267.705448
19.627988,1001,22291.576241
10.512756,1001,22314.917711
15.059144,1001,22338.361526
8.213994,1001,22362.133317
15.912783,1001,22386.132196
9.434995,610,22400.637803
3.870297,138,22404.357514
12.194056,313,22412.079417
8.325906,252,22418.715797
8.632493,234,22424.544137
5.980612,173,22428.976933
21.51175,499,22440.73651
1.142437,72,22443.059195
15.725839,981,22465.996006
11.34765,1001,22489.971397
5.033235,156,22493.904445
6.758243,229,22499.814496
8.365409,219,22505.22258
15.621983,1001,22528.930889
16.770089,382,22538.028432
7.842552,216,22543.531399
11.01173,308,22551.305318
11.054282,591,22565.022492
5.931107,414,22575.01113
9.502446,1001,22598.445744
9.493117,1001,22621.667702
11.325199,425,22631.914575
11.403462,1001,22655.541647
10.280165,1001,22680.000734
9.725556,1001,22704.401476
9.895801,268,22710.764746
14.962838,1001,22734.421077
8.91877,351,22743.23615
11.768821,296,22750.570684
5.537317,257,22756.885003
4.63157,150,22760.844665
7.14693,211,22766.397816
8.721094,238,22772.333449
9.413721,649,22787.93271
10.493442,1001,22811.533747
7.383662,511,22824.240465
11.798791,1001,22848.618279
7.379119,381,22857.590206
2.411861,119,22860.978935
19.848277,636,22876.059519
13.197858,1001,22899.537498
10.029226,1001,22924.048822
6.844697,356,22932.67612
23.761883,1001,22956.440769
8.989448,1001,22980.244139
28.218345,1001,23003.534103
16.287919,1001,23027.393225
11.605918,293,23034.483837
8.444848,764,23052.119237
5.613687,446,23063.092612
11.083516,1001,23086.888748
11.06244,1001,23110.524398
3.637929,399,23120.250449
12.638765,1001,23143.005026
8.562041,521,23155.608349
6.816486,607,23169.870616
11.033858,915,23190.977824
15.005865,1001,23215.02038
4.723617,206,23220.199865
3.5493,155,23224.395842
9.626013,1001,23247.870539
14.39412,1001,23272.477663
13.222805,352,23280.999619
8.639652,1001,23304.554517
21.151861,709,23321.137485
8.199718,344,23329.417877
19.483425,1001,23353.160129
13.67846,1001,23376.978857
5.557011,172,23381.480498
6.986468,197,23386.304676
12.590902,1001,23410.349643
22.960787,1001,23434.391199
12.508972,1001,23458.296369
8.309474,439,23468.826655
4.779484,151,23472.729602
17.870346,1001,23496.628362
9.402192,1001,23520.78398
10.016694,1001,23545.003612
6.441149,224,23550.720755
12.575199,408,23560.599031
13.481662,1001,23583.775144
7.237056,202,23589.171999
3.034571,153,23593.274209
10.520486,1001,23617.257782
6.681725,384,23626.62737
15.379596,394,23636.156437
10.659672,276,23642.781589
12.668236,1001,23666.251906
9.191458,961,23689.162566
6.693512,263,23695.587766
8.389387,531,23708.321573
4.668339,237,23714.271237
3.418399,149,23718.21789
19.560517,671,23733.753444
6.865687,192,23738.559075
13.129945,1001,23762.394831
8.351684,600,23776.795585
17.52194,1001,23800.77345
8.786569,1001,23824.619715
15.952459,1001,23848.152303
12.463664,473,23860.210942
11.333419,895,23881.616776
3.947344,219,23887.115804
12.779005,330,23895.126613
16.245673,365,23904.006153
6.58801,266,23910.902138
15.233638,375,23920.248445
15.374323,384,23929.537679
5.056285,235,23935.305436
14.320761,1001,23959.132983
11.369063,1001,23983.073838
22.980511,537,23995.606165
10.051241,989,24019.318049
9.516402,1001,24042.378902
10.595179,279,24049.345213
7.031211,476,24060.920079
5.008093,154,24064.965474
3.93638,173,24069.241397
40.413789,1001,24092.830516
4.697693,173,24097.559784
16.064731,1001,24120.888518
10.434671,1001,24144.449782
4.920572,161,24148.672552
7.264374,222,24154.163756
9.609181,284,24161.367339
14.442823,886,24181.991866
14.392165,1001,24205.760301
8.384785,217,24210.983463
17.605238,423,24221.261445
1.379344,133,24225.11156
20.855885,1001,24248.440452
5.599931,178,24252.870771
6.369864,597,24267.074615
7.39629,301,24274.461048
8.794725,519,24287.142262
12.688115,1001,24310.594918
11.989576,302,24317.634899
20.331141,852,24337.758009
12.524095,1001,24361.399106
7.090066,679,24376.833943
4.940894,218,24382.369359
9.89073,1001,24406.196346
15.128004,872,24427.347735
9.492833,1001,24450.850487
8.817607,285,24458.3376
3.672944,275,24465.22056
6.968987,223,24470.639037
7.735392,258,24476.832445
3.775848,378,24485.810423
2.108314,93,24488.317769
17.678951,1001,24511.572005
17.71347,466,24522.896441
2.082376,88,24525.357682
11.762523,1001,24549.517901
4.874419,187,24554.187166
5.661743,201,24559.021274
18.050941,1001,24582.239851
4.192219,278,24589.105917
7.765637,223,24594.913089
9.560533,719,24611.138763
12.399105,1001,24634.416389
15.967202,1001,24657.892566
21.116399,1001,24680.790299
5.564267,317,24688.446764
11.14132,1001,24711.664255
11.30971,803,24730.597339
16.847543,1001,24754.147812
30.184217,1001,24776.929143
25.374564,668,24792.387077
14.603685,1001,24815.673021
10.202829,289,24822.831417
4.865133,398,24832.3805
10.879147,371,24841.756382
7.566305,205,24847.00817
10.305988,1001,24870.648361
5.806229,218,24876.08699
10.625817,1001,24899.678442
9.712082,1001,24923.49936
11.453578,1001,24947.116904
14.11725,1001,24970.816364
12.434328,1001,24993.967756
10.736746,1001,25017.072797
10.178174,476,25028.768336
7.587287,389,25038.337802
20.54582,1001,25061.873984
13.278806,1001,25085.24433
26.037241,968,25107.738569
11.424442,286,25114.300893
6.552047,188,25119.425951
10.009983,955,25141.279438
10.650827,1001,25164.261033
16.97933,378,25173.046539
9.384258,1001,25196.852295
9.533258,269,25203.220627
6.835485,209,25208.258903
12.684129,315,25215.735432
9.440462,797,25234.073318
13.640882,890,25255.054556
6.495285,189,25259.868572
9.29007,1001,25283.278995
10.225905,1001,25307.342814
11.768356,1001,25330.66364
-1.655121,1,25331.200364
12.476651,308,25338.29474
10.655114,289,25344.990611
9.499832,266,25351.385354
15.776938,1001,25374.175152
5.017304,415,25384.057083
5.631504,191,25388.705182
10.607053,1001,25412.06132
11.561487,1001,25435.477533
4.644515,402,25444.805955
21.019705,1001,25467.938179
17.433789,464,25478.800536
10.173949,1001,25502.368179
3.966134,183,25507.008644
4.581925,246,25513.249152
6.021907,176,25517.687879
7.69115,251,25523.899494
5.509939,185,25528.77831
7.078485,199,25533.666734
5.759728,176,25538.254997
6.570445,768,25556.416239
6.857959,264,25562.920762
12.524179,1001,25586.74632
3.855167,371,25595.714814
10.420584,466,25607.053617
11.298502,1001,25630.538489
9.665571,445,25641.122358
4.352324,151,25645.176934
10.589449,1001,25668.532432
7.919615,1001,25691.200505
9.878077,1001,25715.096276
10.762913,1001,25738.096298
5.167415,278,25744.866355
6.094596,223,25750.140639
9.921406,1001,25773.086023
9.647054,1001,25797.513788
5.472154,178,25802.119191
11.878761,1001,25824.60288
8.695598,957,25847.703197
9.872256,1001,25871.179078
11.126329,274,25877.996174
5.305057,276,25884.973778
6.486628,196,25889.9823
5.588006,187,25894.646111
11.414436,1001,25918.163996
10.183811,1001,25942.703948
8.341307,691,25960.220343
18.58022,1001,25985.472461
2.957628,155,25989.381924
15.358381,1001,26013.651896
11.663976,319,26021.667039
5.571842,557,26034.762918
28.582166,1001,26058.778869
17.414403,494,26070.589184
6.752472,199,26075.667615
8.120521,420,26085.931871
8.488498,681,26102.327893
10.435609,1001,26125.871435
7.42143,404,26135.854246
9.85274,1001,26159.607198
5.469247,208,26164.67756
3.574239,149,26168.445095
0.586195,76,26170.620692
17.53979,1001,26194.328654
2.930921,136,26197.892209
24.163966,1001,26221.449995
11.469308,1001,26245.45629
0.767678,56,26247.229774
8.987748,1001,26271.372286
3.966801,155,26275.398793
9.605217,1001,26298.583611
10.121924,1001,26321.993268
14.977611,1001,26345.960401
6.224247,627,26360.701618
4.114703,294,26368.027441
9.473223,622,26383.431139
8.264485,300,26390.74961
5.489533,286,26397.733137
11.421544,381,26406.851094
11.860473,1001,26430.782167
11.275817,394,26439.854312
17.468894,1001,26463.66289
16.86801,548,26476.352952
13.078255,510,26488.644035
11.955896,1001,26512.515156
11.088213,360,26521.416999
12.251048,1001,26544.91282
11.691019,1001,26568.556071
21.429601,575,26581.886635
10.071631,1001,26605.489321
10.702843,1001,26629.486125
18.554006,1001,26653.440977
12.091792,1001,26677.542949
13.28007,1001,26703.042464
31.75224,1001,26726.156677
12.231403,588,26740.438887
6.148835,409,26750.332396
3.768991,187,26755.102029
6.322194,577,26769.118377
2.804199,141,26772.889816
4.235856,161,26776.946276
11.910282,1001,26801.168913
15.191607,1001,26825.128533
32.689845,890,26845.5601
14.736957,1001,26870.139681
2.770697,245,26876.262452
5.241913,322,26884.234851
9.255584,267,26890.944144
9.342354,1001,26914.682683
6.047338,192,26919.437768
11.101598,953,26942.624785
11.549998,1001,26966.633641
3.98139,255,26973.153164
5.117001,239,26979.003747
9.899936,1001,27002.726814
5.387378,188,27007.838693
10.865522,1001,27032.270499
11.548177,1001,27055.580597
10.978285,1001,27079.014015
15.553309,1001,27102.34052
12.652768,1001,27126.243976
12.625328,1001,27150.042265
9.894228,1001,27173.57726
6.785245,280,27180.772166
10.778911,1001,27204.737743
10.005447,1001,27228.167774
14.254785,360,27236.690732
16.140198,1001,27260.546649
13.772514,1001,27283.847514
5.226678,260,27290.291015
10.098892,1001,27313.80007
6.337216,599,27328.273267
9.897689,1001,27352.280428
10.135666,1001,27376.118901
10.311199,1001,27399.529813
10.017969,1001,27423.189479
11.235841,1001,27447.156347
6.878089,190,27451.752311
9.969753,265,27458.446479
11.409096,1001,27482.455291
10.421223,1001,27506.72807
8.321401,1001,27530.690009
13.709232,1001,27554.98165
9.362497,264,27561.591042
10.601116,1001,27585.582934
11.096206,1001,27608.964265
10.673853,1001,27633.058853
12.484774,299,27640.520671
5.555065,170,27644.839444
9.588914,334,27652.915275
8.189276,1001,27676.375988
12.356171,1001,27700.124298
15.305037,644,27715.764547
11.919668,1001,27739.24735
14.756488,1001,27763.151961
8.96886,699,27779.898499
14.45067,474,27791.103145
23.16606,636,27805.977226
8.854786,1001,27830.12552
10.941844,1001,27853.522197
17.651016,434,27864.440483
6.666966,205,27869.650507
8.047786,310,27877.246228
10.745215,1001,27901.40327
11.665691,1001,27925.702906
5.020978,279,27932.729804
14.227753,1001,27956.596241
4.457149,426,27967.037563
10.640287,320,27974.657747
22.553824,614,27988.979281
5.414467,165,27993.424953
16.750838,1001,28017.687715
8.112793,261,28024.418385
9.353489,1001,28048.61582
2.255198,96,28051.351186
3.748298,126,28054.84956
2.546165,100,28057.933436
9.163107,284,28065.293745
14.68906,1001,28088.736831
18.000362,438,28099.499611
21.503291,528,28112.135188
12.114073,1001,28135.903293
7.47837,205,28141.251086
7.450656,227,28147.22035
7.910539,300,28154.568466
11.656155,1001,28178.491232
8.813376,232,28184.39004
4.979056,151,28188.414772
8.962959,352,28196.765902
8.682536,1001,28220.281006
8.413825,1001,28244.086655
14.751847,964,28267.222782
10.784771,1001,28290.724084
12.996456,359,28299.368921
2.712581,188,28304.555641
10.638208,1001,28328.424829
11.088664,1001,28353.011999
8.817146,502,28365.252098
18.267713,441,28375.585135
12.526477,320,28383.447531
15.094825,1001,28407.063759
16.811092,1001,28431.192431
3.938161,167,28435.492926
8.152212,1001,28459.108898
17.937769,1001,28482.626777
20.671169,1001,28505.78104
11.25299,1001,28529.531004
13.558288,1001,28552.771505
5.194679,347,28561.002703
9.196499,1001,28584.484153
12.504217,1001,28608.647122
12.119507,1001,28632.462028
4.406316,294,28639.793098
11.180334,285,28646.474838
8.730218,366,28655.352159
8.083959,219,28661.304951
12.712661,1001,28685.513481
13.200309,1001,28709.307655
13.265983,874,28730.092117
1.555198,101,28732.836295
13.660262,1001,28756.619036
14.808421,1001,28779.775636
15.617993,1001,28803.292183
13.146207,347,28811.733395
10.256608,1001,28835.801429
11.570419,1001,28860.287638
5.196384,162,28864.472767
0.072378,1,28864.996302
11.142747,290,28872.065655
6.741366,530,28885.167223
11.534022,1001,28908.613995
13.102215,1001,28932.528265
36.761594,1001,28955.931558
7.542501,776,28974.659669
3.510198,187,28979.616642
11.101504,1001,29003.26657
9.398553,282,29010.082561
11.579842,1001,29034.343233
12.313188,1001,29058.015908
12.499769,1001,29081.572115
3.231347,182,29086.332579
11.076297,272,29092.754207
9.50472,1001,29116.519356
15.431104,432,29126.588511
6.69484,395,29136.439228
11.945145,306,29143.815532
14.191829,412,29153.72561
10.48998,394,29163.286063
2.002635,133,29166.742491
16.43904,1001,29191.143807
18.803924,1001,29214.864277
14.797033,1001,29238.507877
5.395986,192,29243.175225
10.141732,1001,29267.749909
11.057625,1001,29292.003969
2.572153,107,29295.006606
9.013727,710,29312.315548
13.353991,1001,29336.254507
4.384225,167,29340.398141
24.694588,1001,29363.763103
12.101638,1001,29387.515636
8.360221,803,29406.730566
9.842415,1001,29430.547069
2.53767,142,29434.212237
16.848202,409,29443.916378
11.37901,915,29465.229829
0.542787,61,29467.223052
4.77123,262,29473.586329
5.698722,171,29478.186915
13.641245,1001,29502.26071
7.466528,212,29507.755315
20.499552,1001,29531.701406
4.93715,238,29537.701054
14.742533,1001,29561.740665
6.957076,234,29567.551916
10.49069,271,29574.019945
3.882211,137,29577.810369
4.096212,131,29581.758223
11.00816,542,29594.867569
13.976827,1001,29618.884473
8.555127,1001,29642.894629
11.836618,535,29655.323833
10.144283,695,29671.628403
3.151708,156,29675.828234
2.909597,132,29679.321321
12.54199,1001,29703.082713
14.10489,355,29711.593784
13.511453,1001,29735.187348
5.099045,160,29739.264357
1.843593,124,29742.674623
12.840787,1001,29766.622481
5.901459,188,29771.42489
7.491201,237,29777.426945
4.272813,412,29787.709299
2.140838,181,29792.263028
10.137894,1001,29816.261035
16.726346,1001,29840.24745
7.788308,339,29848.524585
9.716624,1001,29872.944213
9.967265,251,29879.254705
4.655105,467,29890.641835
14.70588,1001,29914.221525
2.601664,157,29918.1739
11.619777,1001,29941.716606
11.619544,1001,29965.192996
11.486468,1001,29989.901067
14.946362,1001,30013.389272
18.382274,480,30024.626152
15.110615,1001,30048.537917
3.792719,135,30052.109024
4.646298,172,30056.534261
16.281249,1001,30080.224451
2.705172,127,30083.693263
15.558323,1001,30108.2601
10.775508,1001,30132.242798
15.203946,1001,30155.739907
12.4837,341,30164.088273
11.366817,310,30171.943446
13.782129,1001,30195.312184
14.50266,1001,30219.448994
2.056813,98,30222.177366
8.994121,901,30244.001716
-0.078218,1,30244.65365
16.117287,1001,30268.557559
9.643536,1001,30292.106602
9.866148,1001,30315.618019
9.77826,522,30327.729395
6.374026,242,30334.103966
9.877897,255,30340.257579
-0.075372,1,30340.811946
1.318926,76,30343.087151
12.565896,1001,30367.595834
4.449704,156,30371.809697
11.319327,1001,30395.304301
11.658308,1001,30419.235803
7.457506,217,30424.80594
9.132945,1001,30448.806112
9.012421,282,30455.76877
14.754553,367,30465.17501
12.990896,1001,30488.833445
13.49672,1001,30513.102451
11.383036,568,30526.584301
4.440137,447,30537.975915
13.206114,1001,30562.597016
16.37002,392,30571.876757
9.638893,1001,30595.870187
6.209338,654,30611.803328
10.255661,1001,30635.344792
8.971882,240,30641.502955
8.336407,1001,30665.637534
10.067159,1001,30689.484663
8.072291,777,30707.853138
9.69298,423,30717.995361
8.975678,233,30724.023728
12.45609,1001,30747.236732
19.097408,1001,30770.444394
4.990732,165,30775.164383
25.476744,1001,30799.349302
2.758284,116,30802.513841
9.605528,351,30810.957125
18.071552,1001,30835.350807
16.154033,444,30846.128892
4.336305,431,30856.984277
5.209696,151,30860.803943
6.930402,206,30865.898205
10.502592,272,30872.601058
11.835091,1001,30896.52157
43.754788,1001,30919.616502
9.615766,342,30928.039362
4.649533,426,30938.7808
10.347285,1001,30962.903292
-0.084407,1,30963.552897
8.954633,242,30969.720531
7.328754,212,30974.980805
10.951301,1001,30998.746228
9.602141,1001,31022.736113
9.628084,1001,31046.813478
5.50302,494,31058.932832
8.945843,1001,31082.835877
10.278732,1001,31106.159887
3.879268,138,31109.812845
4.762817,228,31115.493415
3.099256,120,31118.93011
8.719913,952,31141.142617
13.648801,457,31152.170476
2.413637,248,31158.338804
10.61941,1001,31182.641428
15.730004,396,31192.072456
2.716344,132,31195.81357
7.595775,735,31213.933215
6.434025,186,31218.7007
11.316961,286,31225.538145
13.255176,318,31233.479683
3.648733,126,31236.72322
14.153477,531,31249.376853
4.069849,132,31252.867236
2.576626,135,31256.888548
40.319471,1001,31279.78839
2.324036,151,31284.022718
21.048597,1001,31307.688894
12.249259,1001,31331.313042
10.563714,1001,31355.641747
13.76965,328,31363.704559
4.078305,325,31371.613294
8.76045,1001,31396.306932
6.636887,182,31400.89567
5.861585,183,31405.519086
17.230332,1001,31429.79085
10.994808,1001,31453.381034
9.665914,581,31467.81835
4.646048,142,31471.594428
6.094903,173,31475.926733
10.829633,1001,31499.235394
8.932187,658,31515.128544
13.661613,323,31522.992234
12.437845,1001,31546.976972
13.228476,1001,31570.565805
11.087976,1001,31594.696829
11.257023,1001,31618.566491
9.604112,1001,31642.73105
7.499331,638,31658.359388
2.988473,203,31663.552402
4.468772,183,31667.993209
21.557268,1001,31691.760945
11.65699,1001,31715.366321
4.562232,190,31720.148984
4.923282,157,31724.25358
22.291301,1001,31747.932438
13.816012,1001,31771.56144
6.697953,632,31786.49934
8.961153,1001,31810.250449
9.903024,246,31816.027725
4.821145,148,31819.762876
13.943548,1001,31842.958941
5.227993,154,31847.009071
9.664832,1001,31871.1768
2.401723,114,31874.243545
10.90781,933,31896.269991
24.729744,1001,31919.422422
6.24609,237,31925.216297
19.234528,883,31945.864931
9.63674,1001,31970.125344
8.124088,215,31975.525876
2.394794,111,31978.66907
22.854659,1001,32002.700164
13.634105,350,32011.169436
4.435093,147,32015.179514
13.67792,339,32023.758723
22.702595,523,32035.719543
9.891237,291,32042.785912
12.295423,1001,32066.238952
13.645804,1001,32090.876844
14.375115,1001,32114.490169
9.54639,253,32120.765482
11.783967,1001,32144.889588
9.572713,1001,32168.839387
2.044797,121,32172.051074
12.711283,1001,32196.218078
4.102515,138,32199.919782
2.582786,110,32202.8762
9.502281,1001,32226.544239
7.119434,444,32237.383071
5.777184,165,32241.558432
9.575093,1001,32266.113025
21.252357,618,32280.204327
21.999844,498,32292.079262
10.81231,1001,32315.949898
6.900334,666,32332.072044
10.559103,1001,32356.146863
